id,x,y,energy,range,alive
158,692.65,185.08,2,60,True
159,864.76,821.99,2,60,True
160,431.07,278.1,2,60,True
161,768.38,49.52,2,60,True
162,838.42,67.32,2,60,True
163,951.41,380.88,2,60,True
164,282.24,913.75,2,60,True
165,513.24,961.19,2,60,True
166,645.97,935.22,2,60,True
167,151.16,275.3,2,60,True
168,788.02,224.15,2,60,True
169,492.98,113.36,2,60,True
170,945.3,903.35,2,60,True
171,407.52,835.37,2,60,True
172,84.86,430.4,2,60,True
173,423.68,9.2,2,60,True
174,679.36,837.79,2,60,True
175,138.65,683.24,2,60,True
176,569.65,10.27,2,60,True
177,298.37,586.47,2,60,True
178,923.96,428.04,2,60,True
179,151.74,565.38,2,60,True
180,881.36,600.9,2,60,True
181,216.61,231.2,2,60,True
182,869.94,907.15,2,60,True
183,58.49,473.52,2,60,True
184,33.1,717.8,2,60,True
185,466.21,240.94,2,60,True
186,766.46,239.65,2,60,True
187,182.26,425.25,2,60,True
188,418.1,824.06,2,60,True
189,599.03,540.01,2,60,True
190,252.15,563.37,2,60,True
191,102.13,499.61,2,60,True
192,618.09,564.79,2,60,True
193,961.81,682.59,2,60,True
194,182.98,6.11,2,60,True
195,712.87,46.64,2,60,True
196,232.64,332.4,2,60,True
197,159.47,297.97,2,60,True
198,158.79,300.77,2,60,True
199,114.51,880.13,2,60,True
200,39.93,527.43,2,60,True
201,565.12,272.47,2,60,True
202,937.3,318.56,2,60,True
203,743.99,942.86,2,60,True
204,197.0,412.56,2,60,True
205,255.27,307.31,2,60,True
206,44.46,128.49,2,60,True
207,966.06,810.89,2,60,True
208,435.44,224.04,2,60,True
209,992.59,385.57,2,60,True
210,211.91,565.58,2,60,True
211,40.97,293.93,2,60,True
212,5.78,975.35,2,60,True
213,978.86,657.72,2,60,True
214,29.34,908.96,2,60,True
215,222.41,977.88,2,60,True
216,433.03,520.08,2,60,True
217,915.76,680.7,2,60,True
218,916.87,732.83,2,60,True
219,696.03,484.06,2,60,True
220,106.22,785.2,2,60,True
221,242.38,662.22,2,60,True
222,749.14,653.71,2,60,True
223,38.09,786.08,2,60,True
224,579.97,78.46,2,60,True
225,419.01,935.12,2,60,True
226,239.31,87.44,2,60,True
227,828.05,184.92,2,60,True
228,201.59,358.86,2,60,True
229,510.04,219.89,2,60,True
230,223.99,511.68,2,60,True
231,926.05,905.25,2,60,True
232,692.0,430.27,2,60,True
233,306.34,198.3,2,60,True
234,582.06,177.09,2,60,True
235,976.62,823.33,2,60,True
236,177.06,108.34,2,60,True
237,837.47,977.08,2,60,True
238,393.55,989.92,2,60,True
239,698.06,693.18,2,60,True
240,77.84,256.13,2,60,True
241,720.69,231.61,2,60,True
242,233.9,576.27,2,60,True
243,496.95,37.78,2,60,True
244,237.16,45.22,2,60,True
245,820.08,267.4,2,60,True
246,20.46,482.88,2,60,True
247,896.64,505.92,2,60,True
248,667.79,442.96,2,60,True
249,260.44,13.19,2,60,True
250,417.49,920.32,2,60,True
251,215.3,927.95,2,60,True
252,825.03,240.11,2,60,True
253,791.04,227.14,2,60,True
254,648.52,980.24,2,60,True
255,977.6,198.76,2,60,True
256,594.87,481.09,2,60,True
257,356.66,48.84,2,60,True
258,903.3,19.96,2,60,True
259,534.11,422.87,2,60,True
260,348.55,817.86,2,60,True
261,513.27,679.42,2,60,True
262,827.39,542.32,2,60,True
263,707.72,298.81,2,60,True
264,832.67,863.59,2,60,True
265,628.31,832.04,2,60,True
266,53.21,234.18,2,60,True
267,608.99,407.95,2,60,True
268,901.82,910.04,2,60,True
269,513.67,932.44,2,60,True
270,26.94,701.44,2,60,True
271,670.45,516.83,2,60,True
272,197.57,898.65,2,60,True
273,588.13,79.84,2,60,True
274,541.78,219.16,2,60,True
275,892.31,767.44,2,60,True
276,826.93,153.93,2,60,True
277,639.27,610.95,2,60,True
278,130.98,958.77,2,60,True
279,821.56,858.44,2,60,True
280,969.84,808.97,2,60,True
281,238.91,107.65,2,60,True
282,966.56,38.4,2,60,True
283,704.22,783.5,2,60,True
284,580.51,173.22,2,60,True
285,128.71,364.55,2,60,True
286,283.21,869.61,2,60,True
287,337.66,922.84,2,60,True
288,609.64,635.2,2,60,True
289,617.15,447.55,2,60,True
290,972.76,185.78,2,60,True
291,599.12,495.72,2,60,True
292,598.64,52.73,2,60,True
293,744.11,193.65,2,60,True
294,673.62,922.04,2,60,True
295,982.99,784.44,2,60,True
296,890.19,917.56,2,60,True
297,376.29,720.65,2,60,True
298,982.22,847.15,2,60,True
299,15.84,248.42,2,60,True
300,598.79,853.87,2,60,True
301,684.04,918.52,2,60,True
302,418.58,185.16,2,60,True
303,708.48,838.23,2,60,True
304,148.01,619.73,2,60,True
305,76.51,444.0,2,60,True
306,240.66,31.42,2,60,True
307,235.09,17.33,2,60,True
308,594.84,987.78,2,60,True
309,98.41,482.73,2,60,True
310,670.36,914.36,2,60,True
311,505.72,885.45,2,60,True
312,618.57,731.63,2,60,True
313,284.02,824.78,2,60,True
314,946.7,120.38,2,60,True
315,554.18,642.37,2,60,True
316,327.7,576.65,2,60,True
317,633.52,25.4,2,60,True
318,209.59,677.11,2,60,True
319,521.22,69.7,2,60,True
320,988.21,656.68,2,60,True
321,32.15,485.43,2,60,True
322,462.91,246.88,2,60,True
323,603.49,759.74,2,60,True
324,827.63,819.96,2,60,True
325,130.48,232.26,2,60,True
326,83.84,518.31,2,60,True
327,247.45,573.72,2,60,True
328,597.16,337.49,2,60,True
329,873.75,931.93,2,60,True
330,484.1,890.43,2,60,True
331,739.71,763.17,2,60,True
332,31.67,23.28,2,60,True
333,436.43,198.35,2,60,True
334,949.51,771.1,2,60,True
335,225.77,784.7,2,60,True
336,913.21,448.25,2,60,True
337,207.42,645.04,2,60,True
338,937.29,841.02,2,60,True
339,658.72,709.67,2,60,True
340,720.75,577.22,2,60,True
341,346.02,437.08,2,60,True
342,669.99,502.95,2,60,True
343,333.08,964.24,2,60,True
344,119.69,557.87,2,60,True
345,207.23,208.63,2,60,True
346,972.26,948.7,2,60,True
347,338.94,581.43,2,60,True
348,500.97,857.21,2,60,True
349,823.3,24.13,2,60,True
350,931.42,447.51,2,60,True
351,640.45,52.09,2,60,True
352,252.46,686.84,2,60,True
353,363.25,584.8,2,60,True
354,216.39,545.87,2,60,True
355,430.35,102.8,2,60,True
356,521.68,494.48,2,60,True
357,355.65,592.13,2,60,True
358,15.29,429.35,2,60,True
359,520.56,510.5,2,60,True
360,479.74,780.21,2,60,True
361,354.18,394.83,2,60,True
362,895.96,866.84,2,60,True
363,911.86,92.2,2,60,True
364,52.08,667.87,2,60,True
365,854.3,467.51,2,60,True
366,176.13,535.77,2,60,True
367,190.43,551.86,2,60,True
368,155.53,480.26,2,60,True
369,123.33,381.41,2,60,True
370,347.15,543.95,2,60,True
371,744.34,166.45,2,60,True
372,70.86,464.46,2,60,True
373,855.63,492.95,2,60,True
374,202.69,247.44,2,60,True
375,716.04,319.68,2,60,True
376,163.39,944.82,2,60,True
377,44.79,972.58,2,60,True
378,464.69,130.71,2,60,True
379,855.23,78.51,2,60,True
380,718.81,549.44,2,60,True
381,165.22,869.48,2,60,True
382,966.96,507.07,2,60,True
383,555.28,352.17,2,60,True
384,758.8,352.74,2,60,True
385,835.57,614.57,2,60,True
386,313.77,842.06,2,60,True
387,885.1,478.79,2,60,True
388,567.17,9.32,2,60,True
389,411.37,989.33,2,60,True
390,131.48,271.4,2,60,True
391,619.33,531.41,2,60,True
392,62.93,960.25,2,60,True
393,145.91,324.04,2,60,True
394,746.34,722.07,2,60,True
395,252.86,846.73,2,60,True
396,721.14,405.17,2,60,True
397,753.38,149.65,2,60,True
398,879.23,232.85,2,60,True
399,816.33,612.42,2,60,True
400,80.85,653.29,2,60,True
401,532.18,73.26,2,60,True
402,608.39,205.03,2,60,True
403,924.37,847.02,2,60,True
404,317.59,766.45,2,60,True
405,720.28,240.21,2,60,True
406,825.81,284.27,2,60,True
407,947.81,39.02,2,60,True
408,54.06,232.08,2,60,True
409,914.04,55.01,2,60,True
410,773.64,90.9,2,60,True
411,559.15,741.52,2,60,True
412,439.17,378.64,2,60,True
413,408.18,160.69,2,60,True
414,824.05,520.75,2,60,True
415,243.37,174.5,2,60,True
416,469.34,647.47,2,60,True
417,605.88,140.7,2,60,True
418,861.58,458.78,2,60,True
419,136.83,578.11,2,60,True
420,50.43,432.11,2,60,True
421,699.99,240.6,2,60,True
422,185.02,931.67,2,60,True
423,578.76,692.71,2,60,True
424,792.13,960.59,2,60,True
425,183.89,624.4,2,60,True
426,198.36,93.09,2,60,True
427,579.68,11.33,2,60,True
428,878.89,566.78,2,60,True
429,862.11,734.62,2,60,True
430,710.85,88.23,2,60,True
431,482.86,113.13,2,60,True
432,475.69,637.21,2,60,True
433,406.35,633.11,2,60,True
434,291.97,860.27,2,60,True
435,199.69,46.9,2,60,True
436,554.99,800.6,2,60,True
437,292.13,69.37,2,60,True
438,789.18,781.8,2,60,True
439,753.76,10.35,2,60,True
440,643.05,549.44,2,60,True
441,78.9,884.21,2,60,True
442,574.06,360.62,2,60,True
443,546.51,34.54,2,60,True
444,97.94,818.13,2,60,True
445,404.11,156.39,2,60,True
446,939.91,634.58,2,60,True
447,867.29,595.15,2,60,True
448,60.48,684.96,2,60,True
449,103.22,917.91,2,60,True
450,883.97,369.24,2,60,True
451,757.18,6.24,2,60,True
452,585.05,391.73,2,60,True
453,430.15,491.51,2,60,True
454,124.0,275.77,2,60,True
455,751.54,233.47,2,60,True
456,977.59,428.75,2,60,True
457,807.27,863.19,2,60,True
458,432.71,221.36,2,60,True
459,676.25,942.84,2,60,True
460,493.57,344.52,2,60,True
461,269.33,215.15,2,60,True
462,916.99,312.64,2,60,True
463,995.11,659.17,2,60,True
464,152.05,569.68,2,60,True
465,19.1,280.8,2,60,True
466,978.48,235.79,2,60,True
467,781.26,382.95,2,60,True
468,991.45,119.29,2,60,True
469,19.18,722.17,2,60,True
470,548.99,755.16,2,60,True
471,369.17,762.64,2,60,True
472,316.88,863.57,2,60,True
473,724.89,411.09,2,60,True
474,689.38,643.78,2,60,True
475,858.18,673.88,2,60,True
476,135.81,590.62,2,60,True
477,36.11,490.34,2,60,True
478,502.8,476.6,2,60,True
479,463.58,660.03,2,60,True
480,224.57,168.98,2,60,True
481,706.84,137.31,2,60,True
482,371.61,196.69,2,60,True
483,491.0,37.06,2,60,True
484,719.1,829.76,2,60,True
485,546.77,924.92,2,60,True
486,394.25,280.95,2,60,True
487,248.74,22.05,2,60,True
488,932.4,905.31,2,60,True
489,383.23,749.05,2,60,True
490,910.66,946.58,2,60,True
491,655.51,285.43,2,60,True
492,35.22,563.26,2,60,True
493,348.89,698.07,2,60,True
494,703.73,667.07,2,60,True
495,427.35,658.48,2,60,True
496,985.97,643.67,2,60,True
497,226.93,42.42,2,60,True
498,787.08,730.09,2,60,True
499,784.35,810.91,2,60,True
500,694.71,838.28,2,60,True
501,471.02,822.22,2,60,True
502,535.51,793.64,2,60,True
503,547.81,179.19,2,60,True
504,331.9,503.09,2,60,True
505,371.83,536.93,2,60,True
506,364.27,1.69,2,60,True
507,38.16,410.59,2,60,True
508,269.66,724.51,2,60,True
509,243.3,59.77,2,60,True
510,865.46,275.39,2,60,True
511,856.16,465.13,2,60,True
512,653.93,155.23,2,60,True
513,338.17,294.42,2,60,True
514,81.41,197.1,2,60,True
515,540.04,56.68,2,60,True
516,432.11,323.55,2,60,True
517,747.36,655.39,2,60,True
518,919.86,27.52,2,60,True
519,300.72,917.65,2,60,True
520,642.15,168.62,2,60,True
521,80.06,907.87,2,60,True
522,867.33,388.33,2,60,True
523,525.4,18.14,2,60,True
524,572.67,818.09,2,60,True
525,453.39,9.28,2,60,True
526,93.11,457.28,2,60,True
527,40.4,644.73,2,60,True
528,831.11,27.91,2,60,True
529,193.11,610.23,2,60,True
530,90.3,328.92,2,60,True
531,214.74,771.5,2,60,True
532,505.77,24.71,2,60,True
533,102.97,282.48,2,60,True
534,510.59,28.12,2,60,True
535,820.53,113.73,2,60,True
536,109.12,97.19,2,60,True
537,286.04,940.15,2,60,True
538,820.38,95.13,2,60,True
539,266.49,89.23,2,60,True
540,534.24,227.81,2,60,True
541,502.83,396.62,2,60,True
542,305.67,454.38,2,60,True
543,102.87,462.61,2,60,True
544,536.03,359.25,2,60,True
545,904.16,985.48,2,60,True
546,399.89,235.77,2,60,True
547,38.14,983.57,2,60,True
548,474.47,725.23,2,60,True
549,680.99,519.94,2,60,True
550,478.66,215.92,2,60,True
551,487.4,450.62,2,60,True
552,274.31,153.94,2,60,True
553,58.64,688.01,2,60,True
554,94.77,505.56,2,60,True
555,856.16,477.45,2,60,True
556,778.82,788.65,2,60,True
557,727.98,389.75,2,60,True
558,209.2,237.68,2,60,True
559,199.08,107.76,2,60,True
560,662.45,791.68,2,60,True
561,992.03,444.21,2,60,True
562,485.01,415.39,2,60,True
563,76.0,750.59,2,60,True
564,755.38,691.17,2,60,True
565,61.97,829.97,2,60,True
566,321.74,422.0,2,60,True
567,139.51,186.96,2,60,True
568,399.04,26.87,2,60,True
569,468.54,613.55,2,60,True
570,154.14,173.56,2,60,True
571,486.97,615.38,2,60,True
572,395.99,210.54,2,60,True
573,673.32,514.36,2,60,True
574,87.99,820.43,2,60,True
575,399.83,772.09,2,60,True
576,644.09,450.05,2,60,True
577,160.04,189.2,2,60,True
578,469.05,515.25,2,60,True
579,228.19,309.6,2,60,True
580,826.56,713.3,2,60,True
581,137.13,37.67,2,60,True
582,998.37,790.1,2,60,True
583,467.24,935.5,2,60,True
584,208.64,494.7,2,60,True
585,857.04,531.24,2,60,True
586,487.94,748.14,2,60,True
587,964.55,931.15,2,60,True
588,109.4,436.69,2,60,True
589,507.21,939.34,2,60,True
590,900.14,294.83,2,60,True
591,908.75,859.68,2,60,True
592,892.93,573.56,2,60,True
593,282.16,657.31,2,60,True
594,643.83,211.04,2,60,True
595,866.05,374.07,2,60,True
596,807.06,241.76,2,60,True
597,177.07,27.03,2,60,True
598,507.37,397.05,2,60,True
599,446.83,7.84,2,60,True
600,470.8,799.46,2,60,True
601,677.33,444.7,2,60,True
602,460.34,348.29,2,60,True
603,325.41,267.84,2,60,True
604,772.31,37.72,2,60,True
605,216.77,590.41,2,60,True
606,983.72,560.63,2,60,True
607,627.35,390.1,2,60,True
608,537.08,521.0,2,60,True
609,772.32,134.83,2,60,True
610,545.25,708.61,2,60,True
611,181.24,603.48,2,60,True
612,307.81,846.12,2,60,True
613,821.59,683.53,2,60,True
614,424.72,250.3,2,60,True
615,684.72,969.38,2,60,True
616,644.98,694.94,2,60,True
617,213.37,166.32,2,60,True
618,836.93,371.65,2,60,True
619,418.74,554.28,2,60,True
620,921.11,12.04,2,60,True
621,8.56,914.24,2,60,True
622,240.77,68.7,2,60,True
623,487.23,819.65,2,60,True
624,75.8,346.35,2,60,True
625,653.21,396.89,2,60,True
626,196.64,156.38,2,60,True
627,471.43,191.22,2,60,True
628,880.22,932.89,2,60,True
629,347.4,58.67,2,60,True
630,106.81,514.69,2,60,True
631,862.29,784.83,2,60,True
632,545.98,348.06,2,60,True
633,123.39,449.6,2,60,True
634,256.07,56.68,2,60,True
635,665.26,915.58,2,60,True
636,739.64,279.14,2,60,True
637,553.86,434.6,2,60,True
638,25.89,313.23,2,60,True
639,576.24,844.76,2,60,True
640,97.67,882.53,2,60,True
641,477.18,932.73,2,60,True
642,678.34,842.76,2,60,True
643,686.45,740.77,2,60,True
644,515.44,397.61,2,60,True
645,559.1,345.02,2,60,True
646,461.2,674.06,2,60,True
647,263.69,567.97,2,60,True
648,813.65,561.11,2,60,True
649,665.74,617.54,2,60,True
650,298.45,678.24,2,60,True
651,273.25,531.95,2,60,True
652,296.72,151.35,2,60,True
653,320.01,467.52,2,60,True
654,940.54,599.29,2,60,True
655,185.66,25.28,2,60,True
656,182.25,997.18,2,60,True
657,134.12,660.29,2,60,True
658,448.05,3.72,2,60,True
659,670.92,610.58,2,60,True
660,961.03,889.53,2,60,True
661,761.06,578.1,2,60,True
662,312.46,689.85,2,60,True
663,57.34,944.31,2,60,True
664,843.76,252.7,2,60,True
665,118.78,689.05,2,60,True
666,285.15,725.47,2,60,True
667,696.87,139.15,2,60,True
668,647.87,514.41,2,60,True
669,84.99,83.6,2,60,True
670,804.69,962.12,2,60,True
671,194.47,822.08,2,60,True
672,941.08,499.7,2,60,True
673,973.27,11.54,2,60,True
674,91.18,155.71,2,60,True
675,974.68,925.46,2,60,True
676,366.26,584.91,2,60,True
677,235.85,791.65,2,60,True
678,956.83,217.05,2,60,True
679,60.29,641.18,2,60,True
680,489.69,656.05,2,60,True
681,498.24,265.85,2,60,True
682,576.37,133.87,2,60,True
683,357.53,887.64,2,60,True
684,791.46,19.82,2,60,True
685,431.13,635.26,2,60,True
686,365.87,106.58,2,60,True
687,624.84,724.68,2,60,True
688,149.74,770.82,2,60,True
689,360.43,199.16,2,60,True
690,82.67,225.92,2,60,True
691,603.4,846.36,2,60,True
692,268.6,771.0,2,60,True
693,717.08,175.19,2,60,True
694,595.93,347.22,2,60,True
695,166.23,90.58,2,60,True
696,696.25,98.31,2,60,True
697,210.47,920.36,2,60,True
698,855.13,400.43,2,60,True
699,454.78,656.31,2,60,True
700,970.25,189.37,2,60,True
701,146.1,658.14,2,60,True
702,461.33,16.57,2,60,True
703,891.53,735.68,2,60,True
704,624.61,638.42,2,60,True
705,878.65,885.77,2,60,True
706,372.98,19.22,2,60,True
707,409.78,761.85,2,60,True
708,824.14,464.88,2,60,True
709,967.43,749.23,2,60,True
710,805.45,991.68,2,60,True
711,205.64,750.01,2,60,True
712,164.76,45.85,2,60,True
713,824.93,395.37,2,60,True
714,66.14,77.35,2,60,True
715,302.92,884.27,2,60,True
716,285.79,226.75,2,60,True
717,22.12,962.26,2,60,True
718,145.78,933.08,2,60,True
719,436.82,548.24,2,60,True
720,77.2,17.76,2,60,True
721,14.96,544.77,2,60,True
722,700.73,251.34,2,60,True
723,18.37,494.18,2,60,True
724,494.7,597.43,2,60,True
725,558.78,406.19,2,60,True
726,284.04,7.48,2,60,True
727,709.92,655.18,2,60,True
728,152.51,434.09,2,60,True
729,632.01,124.68,2,60,True
730,499.71,881.42,2,60,True
731,649.42,506.54,2,60,True
732,655.84,884.08,2,60,True
733,786.92,36.48,2,60,True
734,590.58,473.34,2,60,True
735,556.62,778.59,2,60,True
736,857.71,374.59,2,60,True
737,671.1,8.69,2,60,True
738,385.55,43.54,2,60,True
739,717.08,99.52,2,60,True
740,468.04,538.18,2,60,True
741,86.59,742.53,2,60,True
742,450.91,866.12,2,60,True
743,20.95,105.02,2,60,True
744,443.17,86.73,2,60,True
745,990.09,559.2,2,60,True
746,224.98,149.18,2,60,True
747,43.99,756.85,2,60,True
748,874.68,420.0,2,60,True
749,914.18,509.43,2,60,True
750,57.25,536.79,2,60,True
751,120.69,641.46,2,60,True
752,105.34,567.13,2,60,True
753,661.13,286.73,2,60,True
754,678.18,495.78,2,60,True
755,159.69,249.69,2,60,True
756,341.2,334.84,2,60,True
757,921.67,440.66,2,60,True
758,717.08,353.18,2,60,True
759,766.24,751.83,2,60,True
760,134.38,589.47,2,60,True
761,161.8,640.13,2,60,True
762,136.02,461.82,2,60,True
763,126.53,107.46,2,60,True
764,49.65,694.48,2,60,True
765,136.89,845.98,2,60,True
766,228.18,762.91,2,60,True
767,672.08,877.79,2,60,True
768,198.74,217.64,2,60,True
769,92.65,553.6,2,60,True
770,297.16,197.3,2,60,True
771,393.77,335.54,2,60,True
772,157.91,861.51,2,60,True
773,884.43,350.74,2,60,True
774,698.05,820.91,2,60,True
775,237.1,799.38,2,60,True
776,439.43,925.86,2,60,True
777,221.82,868.04,2,60,True
778,809.01,771.31,2,60,True
779,208.37,413.7,2,60,True
780,936.31,871.56,2,60,True
781,510.46,704.35,2,60,True
782,695.13,926.18,2,60,True
783,419.36,268.79,2,60,True
784,375.07,805.31,2,60,True
785,631.5,217.09,2,60,True
786,232.18,176.01,2,60,True
787,853.95,648.1,2,60,True
788,733.52,756.22,2,60,True
789,4.05,720.42,2,60,True
790,460.08,30.81,2,60,True
791,784.96,728.36,2,60,True
792,524.58,627.93,2,60,True
793,741.84,867.54,2,60,True
794,40.48,605.44,2,60,True
795,661.58,615.24,2,60,True
796,154.8,563.3,2,60,True
797,91.34,883.13,2,60,True
798,834.39,126.32,2,60,True
799,150.95,291.93,2,60,True
800,839.93,485.56,2,60,True
801,263.75,663.06,2,60,True
802,636.77,347.94,2,60,True
803,302.28,593.49,2,60,True
804,978.37,335.52,2,60,True
805,707.04,103.56,2,60,True
806,238.41,803.17,2,60,True
807,223.77,830.58,2,60,True
808,206.18,737.7,2,60,True
809,724.53,223.24,2,60,True
810,853.94,658.11,2,60,True
811,406.7,57.05,2,60,True
812,454.82,706.89,2,60,True
813,300.98,338.3,2,60,True
814,272.91,557.59,2,60,True
815,558.61,572.53,2,60,True
816,166.08,668.59,2,60,True
817,803.03,587.67,2,60,True
818,511.26,899.52,2,60,True
819,487.88,423.34,2,60,True
820,15.48,216.51,2,60,True
821,872.85,780.72,2,60,True
822,19.58,268.56,2,60,True
823,3.48,334.92,2,60,True
824,422.54,178.63,2,60,True
825,696.03,522.36,2,60,True
826,583.38,624.28,2,60,True
827,843.96,69.7,2,60,True
828,315.47,335.67,2,60,True
829,912.85,621.53,2,60,True
830,953.97,471.96,2,60,True
831,300.24,377.97,2,60,True
832,70.66,945.05,2,60,True
833,479.64,867.16,2,60,True
834,821.64,128.83,2,60,True
835,102.31,711.49,2,60,True
836,960.3,903.38,2,60,True
837,927.83,252.4,2,60,True
838,897.84,326.15,2,60,True
839,463.95,285.15,2,60,True
840,263.34,411.55,2,60,True
841,162.28,763.68,2,60,True
842,942.35,550.0,2,60,True
843,70.25,373.27,2,60,True
844,503.65,246.47,2,60,True
845,478.34,831.16,2,60,True
846,144.44,824.31,2,60,True
847,722.08,894.27,2,60,True
848,848.33,266.84,2,60,True
849,990.07,638.26,2,60,True
850,229.73,572.2,2,60,True
851,198.63,343.54,2,60,True
852,417.29,96.8,2,60,True
853,531.9,781.4,2,60,True
854,990.05,10.46,2,60,True
855,810.25,19.55,2,60,True
856,496.4,34.09,2,60,True
857,872.86,891.8,2,60,True
858,907.07,966.87,2,60,True
859,316.15,453.91,2,60,True
860,684.08,850.91,2,60,True
861,44.75,710.04,2,60,True
862,291.44,766.14,2,60,True
863,892.85,629.82,2,60,True
864,863.11,519.85,2,60,True
865,163.33,275.53,2,60,True
866,729.36,985.34,2,60,True
867,935.95,253.17,2,60,True
868,114.83,810.95,2,60,True
869,384.45,899.09,2,60,True
870,754.51,990.33,2,60,True
871,583.14,601.05,2,60,True
872,226.28,976.18,2,60,True
873,143.6,678.86,2,60,True
