id,x,y,energy,range,alive
111,547.9966045636941,460.75638857702455,2.0,50.0,True
112,271.26533839990003,708.4609629934141,2.0,50.0,True
113,267.20784886399906,460.6090883931932,2.0,50.0,True
114,529.6451746614742,580.5015460573378,2.0,50.0,True
115,283.0393868920886,468.67596448016485,2.0,50.0,True
116,440.4201752004892,564.5644300745431,2.0,50.0,True
117,687.9367138857306,731.6450881103857,2.0,50.0,True
118,391.5165854644566,410.07422265577554,2.0,50.0,True
119,307.60407691250407,588.6105243285951,2.0,50.0,True
120,674.6483517114322,549.2447438898269,2.0,50.0,True
121,609.8933463742501,301.5708281093254,2.0,50.0,True
122,434.20998217673895,466.46134277730243,2.0,50.0,True
123,738.4459400552363,697.5274368087291,2.0,50.0,True
124,750.1857317385802,425.26377596410225,2.0,50.0,True
125,743.2993629902669,455.9746440111175,2.0,50.0,True
126,291.06516059085925,680.8541744105081,2.0,50.0,True
127,590.8383093331853,298.5436911446136,2.0,50.0,True
128,436.94177005224236,280.0301825594497,2.0,50.0,True
129,677.643456731106,544.3986367171947,2.0,50.0,True
130,413.7366621941568,463.91789260439907,2.0,50.0,True
131,314.05921106215595,736.681094517894,2.0,50.0,True
132,580.5482929918882,459.7189691717994,2.0,50.0,True
133,435.94497059351374,608.308210417419,2.0,50.0,True
134,445.79966331720357,672.7450422035902,2.0,50.0,True
135,576.0079159548766,433.605153290927,2.0,50.0,True
136,721.6555908992073,328.78679048997657,2.0,50.0,True
137,271.7386256984272,312.1985952921462,2.0,50.0,True
138,549.9420018901435,321.2962961666946,2.0,50.0,True
139,717.5291377182225,729.0643257011748,2.0,50.0,True
140,683.1325120070221,709.8564590882761,2.0,50.0,True
141,299.496103207075,401.7413358314706,2.0,50.0,True
142,313.85074802707976,685.840623460391,2.0,50.0,True
143,294.96637855964514,405.93249649851634,2.0,50.0,True
144,699.790290489188,290.08261074274657,2.0,50.0,True
145,610.3738194574428,575.7570398381524,2.0,50.0,True
146,449.9245499153823,559.4141343655173,2.0,50.0,True
147,748.2375559486859,587.3960576074135,2.0,50.0,True
148,460.4348397200182,585.4536784195676,2.0,50.0,True
149,421.3660774609938,576.3378217296492,2.0,50.0,True
150,672.2013794893568,268.3541867492658,2.0,50.0,True
151,285.3819400436436,563.3645014111967,2.0,50.0,True
152,428.2219177795402,735.9669876126446,2.0,50.0,True
153,451.33069822991604,315.5509919960028,2.0,50.0,True
154,602.5690257467915,553.1918406785644,2.0,50.0,True
155,431.09658852816983,302.1014087929322,2.0,50.0,True
156,423.21901875834385,299.86476368072545,2.0,50.0,True
157,401.27056648612216,689.6334645157798,2.0,50.0,True
158,593.6791216725142,269.7809136229186,2.0,50.0,True
159,288.8185833949931,439.1175508405661,2.0,50.0,True
160,408.6478882121634,290.4566511642773,2.0,50.0,True
161,687.472079894635,580.3399699061572,2.0,50.0,True
162,720.4916360577607,431.4221748777492,2.0,50.0,True
163,529.2207270616503,421.1035285948379,2.0,50.0,True
164,280.2784869790617,286.6718578422879,2.0,50.0,True
165,280.08449380259935,682.2175774927715,2.0,50.0,True
166,415.4364344166281,705.3140063403541,2.0,50.0,True
167,745.6106364961455,263.1389678905362,2.0,50.0,True
168,694.2674664728137,591.1498653433107,2.0,50.0,True
169,431.01354196201294,303.6108090887623,2.0,50.0,True
170,295.572358216097,328.5043776048424,2.0,50.0,True
171,435.4837849045568,289.6874506210527,2.0,50.0,True
172,714.7753123662155,418.49630341207643,2.0,50.0,True
173,267.8388077902039,439.0076864012951,2.0,50.0,True
174,548.651398956059,599.5133082029349,2.0,50.0,True
175,726.2060951089198,429.80538190880435,2.0,50.0,True
176,274.3986997776558,712.1003702505639,2.0,50.0,True
177,608.6673294227824,310.1255353664426,2.0,50.0,True
178,531.4343812281156,431.2291338982165,2.0,50.0,True
179,743.3698420220683,544.9911423268871,2.0,50.0,True
180,559.976423878186,667.503911099702,2.0,50.0,True
181,445.11764381934154,553.6913037446124,2.0,50.0,True
182,276.116951854975,600.0605190018781,2.0,50.0,True
183,750.2667043469788,304.21104889196874,2.0,50.0,True
184,706.2227464045453,729.9482104172079,2.0,50.0,True
185,307.6490919031132,402.73235754866494,2.0,50.0,True
186,428.9501437869584,549.3673485345377,2.0,50.0,True
187,703.7291516528734,530.5506010845376,2.0,50.0,True
188,467.24344035083163,284.79725287760516,2.0,50.0,True
189,576.2822516744844,708.0908494448204,2.0,50.0,True
190,425.610074251946,324.23324217409277,2.0,50.0,True
191,436.0974070977764,558.4275953812325,2.0,50.0,True
192,307.03078901702526,547.9223381746154,2.0,50.0,True
193,308.16215531192506,268.80851125019853,2.0,50.0,True
194,434.4304641901024,317.3588764011809,2.0,50.0,True
195,394.1901146198447,702.5860210482774,2.0,50.0,True
196,404.360491275006,283.1501983475645,2.0,50.0,True
197,323.0096151736613,269.06716919380676,2.0,50.0,True
198,607.9094512483517,549.988530514077,2.0,50.0,True
199,571.1968910366725,403.7515746868125,2.0,50.0,True
200,456.4654339360788,680.2616160105798,2.0,50.0,True
201,441.81142595456294,258.680502946148,2.0,50.0,True
202,457.4655690601831,536.1615002473662,2.0,50.0,True
203,536.1241740846262,727.574109206078,2.0,50.0,True
204,304.5113636533651,593.6967227996089,2.0,50.0,True
205,713.7479525596308,434.0864733220059,2.0,50.0,True
206,309.32534536068357,581.5171425519654,2.0,50.0,True
207,415.22522582111395,594.0992424286609,2.0,50.0,True
208,266.412071757164,597.9025138090518,2.0,50.0,True
209,314.09487324389687,313.8857752925848,2.0,50.0,True
210,591.3127513767896,534.4733651803672,2.0,50.0,True
211,540.9683274370544,716.9266354753474,2.0,50.0,True
212,596.2268961460705,716.2100976458181,2.0,50.0,True
213,541.2360917424144,448.6082638998042,2.0,50.0,True
214,564.1852844309276,324.6713763762776,2.0,50.0,True
215,598.5877219000245,561.3610083469392,2.0,50.0,True
216,292.36985298370263,546.471802225075,2.0,50.0,True
217,734.9077349938175,735.6132689968971,2.0,50.0,True
218,315.1555288098619,403.6266208812295,2.0,50.0,True
219,716.6436269607232,435.8162119558417,2.0,50.0,True
220,561.9197025944981,705.5650414485444,2.0,50.0,True
221,745.2957550221869,444.1835307324559,2.0,50.0,True
222,295.6443206644242,569.1162883078772,2.0,50.0,True
223,700.7880247876567,567.6075173812441,2.0,50.0,True
224,702.654752973523,440.14606377781206,2.0,50.0,True
225,579.4879345823944,718.1740934085338,2.0,50.0,True
226,557.4293869640977,454.37175405669956,2.0,50.0,True
227,456.47986444991244,722.744776282673,2.0,50.0,True
228,446.0047370007601,590.1269220319591,2.0,50.0,True
229,695.3680127626819,594.7463834050596,2.0,50.0,True
230,666.3512625837151,578.1318910677785,2.0,50.0,True
231,295.07700820537394,298.03494904309423,2.0,50.0,True
232,296.1163874750216,426.21863001800546,2.0,50.0,True
233,581.4692007216904,399.95304302692654,2.0,50.0,True
234,735.7486090679249,559.7941434073656,2.0,50.0,True
235,420.38870928475546,275.4561239734885,2.0,50.0,True
236,612.3236276530936,277.75555204526745,2.0,50.0,True
237,668.7914941607506,412.04365551376816,2.0,50.0,True
238,414.79836201975723,706.2018414808908,2.0,50.0,True
239,401.42920050853036,267.2275412279294,2.0,50.0,True
240,561.8859658927148,728.1407064502,2.0,50.0,True
241,451.8751820540006,556.3229195730493,2.0,50.0,True
242,713.0242785743009,595.0670481084484,2.0,50.0,True
243,699.4902312644662,261.8808798046499,2.0,50.0,True
244,412.7402782239382,730.3683783886911,2.0,50.0,True
245,601.2652608591488,271.41300007247855,2.0,50.0,True
246,682.3609486896881,439.1790281739457,2.0,50.0,True
247,309.88923224389487,419.9785280988439,2.0,50.0,True
248,413.14518230327747,677.3753468603358,2.0,50.0,True
249,297.47314842458616,544.7842320523255,2.0,50.0,True
250,735.4528709492321,304.30811328489415,2.0,50.0,True
251,258.2129353954528,413.54831922463046,2.0,50.0,True
252,604.0619653306348,405.21080771411846,2.0,50.0,True
253,304.5412650520783,315.2243623496568,2.0,50.0,True
254,709.2819082459359,694.0175034506823,2.0,50.0,True
255,433.5005809565315,283.98276250863944,2.0,50.0,True
256,446.3399504231922,428.9651212348495,2.0,50.0,True
257,312.08558982558355,694.8401365855557,2.0,50.0,True
258,282.7627486937244,689.1067503550521,2.0,50.0,True
259,461.2530300279372,598.9920060307306,2.0,50.0,True
260,540.3414447373348,550.7894553087912,2.0,50.0,True
261,468.6256434812279,309.30091129056484,2.0,50.0,True
262,600.2581683996234,690.9769077179556,2.0,50.0,True
263,422.40419099510024,740.1403953456442,2.0,50.0,True
264,286.02471382492405,391.92501191578356,2.0,50.0,True
265,572.2878255511546,293.2446784493134,2.0,50.0,True
266,696.0567267715617,543.0931677581518,2.0,50.0,True
267,540.2654380344775,582.0791923187118,2.0,50.0,True
268,303.1727824330146,565.2358135630105,2.0,50.0,True
269,420.12024454374233,570.4165635871013,2.0,50.0,True
270,423.8724598103096,737.2064411061787,2.0,50.0,True
271,438.8247630313096,427.3465538260252,2.0,50.0,True
272,548.4876484136622,440.03432053901463,2.0,50.0,True
273,589.4754345956429,584.0502361070597,2.0,50.0,True
274,702.6059606765833,320.50845008520224,2.0,50.0,True
275,728.1649074322316,414.0561688847633,2.0,50.0,True
276,328.96457866792144,567.2548335101869,2.0,50.0,True
277,701.5297442677203,415.37857407022284,2.0,50.0,True
278,539.6131087955499,419.6679799029072,2.0,50.0,True
279,472.1212902391874,437.3104750891073,2.0,50.0,True
280,611.0227592598928,431.71896026175494,2.0,50.0,True
281,273.6966694940537,307.4620273043417,2.0,50.0,True
282,426.35279943494805,677.7275959128035,2.0,50.0,True
283,565.8486576345708,724.30861565778,2.0,50.0,True
284,682.2006452884947,300.12592826575303,2.0,50.0,True
285,304.2268582640019,578.6401983551623,2.0,50.0,True
286,288.2317566646047,554.7451593921509,2.0,50.0,True
287,722.8381902308163,533.362002229394,2.0,50.0,True
288,706.3514228768132,404.5226137662327,2.0,50.0,True
289,564.1641761344306,605.2555902323274,2.0,50.0,True
290,563.2320334775985,265.6754295540273,2.0,50.0,True
291,390.30003297343126,307.6623276884673,2.0,50.0,True
292,582.2979538446533,601.2898571576242,2.0,50.0,True
293,463.8392080430418,278.81249705786337,2.0,50.0,True
294,728.0078359178805,450.91748516927834,2.0,50.0,True
295,699.2637240758056,409.45890402078794,2.0,50.0,True
296,270.62712317522227,431.89181867250585,2.0,50.0,True
297,705.921273183108,729.6334981134162,2.0,50.0,True
298,609.6899685909415,277.33315723953785,2.0,50.0,True
299,581.6682942581316,430.23446867254574,2.0,50.0,True
300,567.7947462101691,421.4132291475827,2.0,50.0,True
301,262.94649405298014,546.6347214053341,2.0,50.0,True
302,689.6952574289953,406.16117910673125,2.0,50.0,True
303,459.7002164045665,401.35915251884086,2.0,50.0,True
304,414.47140522387673,542.585364399449,2.0,50.0,True
305,262.9010263674429,690.8673684354295,2.0,50.0,True
306,442.39388991834534,578.5985766522401,2.0,50.0,True
307,403.66729218985233,584.5641219094825,2.0,50.0,True
308,701.9914859426506,416.9463590612479,2.0,50.0,True
309,605.2060218773395,700.0865210738194,2.0,50.0,True
310,697.6434263865913,534.2988353039533,2.0,50.0,True
311,732.4396064681946,674.7001027298,2.0,50.0,True
312,427.05694825455515,702.9298087271848,2.0,50.0,True
313,247.59856690820914,568.0037626776647,2.0,50.0,True
314,466.68333737185964,724.7385562829169,2.0,50.0,True
315,276.8973287855645,544.2889342326814,2.0,50.0,True
316,549.5148077195823,720.4054384020565,2.0,50.0,True
317,425.590244675461,328.1461980279082,2.0,50.0,True
318,563.7007854404394,562.739305856805,2.0,50.0,True
319,541.2732303644985,728.2783134366515,2.0,50.0,True
320,391.28131026902406,421.0861977553628,2.0,50.0,True
321,743.3681643567627,278.6639447123029,2.0,50.0,True
322,592.7503467161712,593.9885499226556,2.0,50.0,True
323,294.37201814570767,277.20753360105783,2.0,50.0,True
324,603.5642155535841,549.3530005392597,2.0,50.0,True
325,551.7726047118151,263.20398755400856,2.0,50.0,True
326,666.4386838142046,560.1269681407593,2.0,50.0,True
327,303.70754676740523,693.3715466753443,2.0,50.0,True
328,451.93278847977905,416.2070826865922,2.0,50.0,True
329,548.7890295575526,422.67061928538504,2.0,50.0,True
330,296.20557515714773,291.43118581252594,2.0,50.0,True
331,669.9709068159281,289.6228944174561,2.0,50.0,True
332,443.6369458439594,310.6034763979913,2.0,50.0,True
333,684.714731098486,402.54099439026413,2.0,50.0,True
334,427.77458781834076,305.6660228738153,2.0,50.0,True
335,280.8618392945279,696.5033253141386,2.0,50.0,True
336,298.05396060397777,560.50784220527,2.0,50.0,True
337,468.4692496804401,714.8976621215054,2.0,50.0,True
338,318.4763991465912,449.4984914803632,2.0,50.0,True
339,302.01130973917697,742.8976274175645,2.0,50.0,True
340,436.3596176204639,541.3558121550991,2.0,50.0,True
341,280.18837656061913,318.8620159379351,2.0,50.0,True
342,706.7363644513806,326.30222263372997,2.0,50.0,True
343,688.9395607648402,730.646195863309,2.0,50.0,True
344,742.9779659872653,423.0378750727873,2.0,50.0,True
345,701.903636003985,746.8480637467839,2.0,50.0,True
346,676.8481146286008,460.20081549803575,2.0,50.0,True
347,327.4858950277512,698.1984768153892,2.0,50.0,True
348,677.3185190578332,300.105778901229,2.0,50.0,True
349,272.6750122997898,303.03375560995045,2.0,50.0,True
350,695.3041398944036,572.1569214742232,2.0,50.0,True
351,409.95213969909986,605.1807744504417,2.0,50.0,True
352,585.2865208919173,300.44342363448465,2.0,50.0,True
353,699.1474907486797,702.7821181986643,2.0,50.0,True
354,266.96490447854086,689.3057603173665,2.0,50.0,True
355,739.4672768264192,441.43899136596434,2.0,50.0,True
356,420.1490780986239,734.2310340470469,2.0,50.0,True
357,326.3741418430734,438.4936415409557,2.0,50.0,True
358,446.10322388602293,693.1572094208944,2.0,50.0,True
359,571.2696162331417,389.9045258048238,2.0,50.0,True
360,695.9859459415743,743.5249720916489,2.0,50.0,True
361,539.6425388937852,577.5161247008077,2.0,50.0,True
362,595.8374950808051,276.0547337757807,2.0,50.0,True
363,542.197940407367,317.56340076568057,2.0,50.0,True
364,414.43877990110883,428.04021801581183,2.0,50.0,True
365,529.0025696747266,446.9511404260219,2.0,50.0,True
366,453.81921540500605,269.1339116050292,2.0,50.0,True
367,736.8468717697791,742.3964650648122,2.0,50.0,True
368,410.22195681631354,724.4827424831924,2.0,50.0,True
369,468.1686054224277,708.9791559268577,2.0,50.0,True
370,255.05871715463832,565.0315757237363,2.0,50.0,True
371,693.1223322938688,562.8456782486687,2.0,50.0,True
372,409.8688988552659,567.0379069316568,2.0,50.0,True
373,687.6113094715473,567.2602470392029,2.0,50.0,True
374,576.3333295036574,735.069856634219,2.0,50.0,True
375,309.5271666579316,462.6608275684666,2.0,50.0,True
376,738.9794307359756,711.7905457116349,2.0,50.0,True
377,245.91933029609325,438.26728194976255,2.0,50.0,True
378,282.61442168439754,308.04145081953794,2.0,50.0,True
379,684.8331459594027,283.9192437293306,2.0,50.0,True
380,405.46245447695594,265.4708511510651,2.0,50.0,True
381,550.143931756907,317.1666640288862,2.0,50.0,True
382,706.9945772372821,434.4248897716505,2.0,50.0,True
383,563.728609823027,470.2827182184744,2.0,50.0,True
384,408.5403009787334,697.4053298118685,2.0,50.0,True
385,320.87748177396446,696.4784054569863,2.0,50.0,True
386,585.5277187402874,438.2185218803566,2.0,50.0,True
387,565.6782646595784,452.6665232917512,2.0,50.0,True
388,732.7491276574044,313.2415734945593,2.0,50.0,True
389,270.917539468476,744.6282620482846,2.0,50.0,True
390,327.7941306107082,561.964679090571,2.0,50.0,True
391,710.5881558356576,712.2499808168209,2.0,50.0,True
392,723.5680425890245,429.06821955385686,2.0,50.0,True
393,309.27375242217755,454.3174231427839,2.0,50.0,True
394,271.0598244013922,328.1520021235312,2.0,50.0,True
395,456.3589893094502,320.6570272051951,2.0,50.0,True
396,416.87721582541695,687.8607024092635,2.0,50.0,True
397,711.635110771815,318.1718103998118,2.0,50.0,True
398,282.72138974658674,684.1953514330256,2.0,50.0,True
399,528.4911607616752,561.8963203934488,2.0,50.0,True
400,612.0464499482002,417.88747917354607,2.0,50.0,True
401,280.08259646934806,529.9700834729884,2.0,50.0,True
402,530.106738136137,712.4863418309628,2.0,50.0,True
403,682.2500689584429,279.4333824086921,2.0,50.0,True
404,728.3034503456522,607.6684754623736,2.0,50.0,True
405,573.440357737373,683.7550606367819,2.0,50.0,True
406,437.5962657314575,742.8006043073527,2.0,50.0,True
407,555.9215377945285,442.81730244466485,2.0,50.0,True
408,299.02474578747155,315.48649648471434,2.0,50.0,True
409,595.0551248622659,430.88424111476905,2.0,50.0,True
410,746.5102643696141,267.16340714459056,2.0,50.0,True
411,283.5459756344286,284.87748531727686,2.0,50.0,True
412,272.1284884793515,547.9284248339459,2.0,50.0,True
413,288.3712021467172,580.641038169317,2.0,50.0,True
414,318.2886010143759,257.16565666743054,2.0,50.0,True
415,539.0940690425682,711.8858617381103,2.0,50.0,True
416,717.4226690008346,291.8162734960047,2.0,50.0,True
417,284.79256858784686,411.8032779069048,2.0,50.0,True
418,325.65672410347526,450.4347375233071,2.0,50.0,True
419,743.7240360911093,302.392846931271,2.0,50.0,True
420,413.63053035966516,328.3310361237433,2.0,50.0,True
421,309.72203984092073,567.935911604799,2.0,50.0,True
422,271.68993010885094,322.02378738606694,2.0,50.0,True
423,584.8194668980194,558.9076226737005,2.0,50.0,True
424,666.5880466607998,565.5271642762374,2.0,50.0,True
425,258.18832347013824,728.4432974324264,2.0,50.0,True
426,467.51732088963087,306.22257404240816,2.0,50.0,True
427,288.2809389159005,417.0740011208298,2.0,50.0,True
428,603.7399703187639,719.6894622727193,2.0,50.0,True
429,448.0959753757701,744.4218425182971,2.0,50.0,True
430,277.36837255506015,321.23419195442614,2.0,50.0,True
431,691.5642674836955,318.47234851013786,2.0,50.0,True
432,541.9899858505902,277.6296731753627,2.0,50.0,True
433,726.7291244769152,280.52894614222987,2.0,50.0,True
434,583.6092604337103,321.8098067267223,2.0,50.0,True
435,294.1914278829515,250.25551979524906,2.0,50.0,True
436,550.2360929056981,406.7278084242994,2.0,50.0,True
437,696.8130911811674,464.71179756435066,2.0,50.0,True
438,569.3704991431306,391.34411522223644,2.0,50.0,True
439,465.70521386547375,582.4343668131006,2.0,50.0,True
440,423.8781645137855,463.2675373912246,2.0,50.0,True
441,432.9378485115932,729.3019626079797,2.0,50.0,True
442,580.804891412499,451.9201350403051,2.0,50.0,True
443,567.1255613902222,741.3648858684212,2.0,50.0,True
444,689.0191692829733,599.3172681512594,2.0,50.0,True
445,587.8664324475011,677.2578813313703,2.0,50.0,True
446,470.0233923200792,439.4044966064489,2.0,50.0,True
447,308.95038484339227,738.1517904651558,2.0,50.0,True
448,406.81988853095004,743.238107431731,2.0,50.0,True
449,439.9443840715611,606.3030057149011,2.0,50.0,True
450,323.31268089188717,591.3639534727023,2.0,50.0,True
451,294.5538352198926,592.5272182502135,2.0,50.0,True
452,674.4552586899566,286.1820769744247,2.0,50.0,True
453,732.0040298848759,736.5355367465771,2.0,50.0,True
454,676.3805705697405,555.75917137647,2.0,50.0,True
455,423.6072978834342,303.0757262132628,2.0,50.0,True
456,712.7253667229334,567.0731522220782,2.0,50.0,True
457,404.19831843118754,714.0042111909521,2.0,50.0,True
458,720.3644646106299,314.85029289130443,2.0,50.0,True
459,411.00401062750547,434.015950559733,2.0,50.0,True
460,257.226982123097,303.2124660623781,2.0,50.0,True
461,426.30314302479655,679.2539970301837,2.0,50.0,True
462,709.5552753275201,457.48749071933815,2.0,50.0,True
463,541.669500031726,573.117339999688,2.0,50.0,True
464,471.4430097151668,282.3007669268901,2.0,50.0,True
465,675.1880995798265,308.85810956077546,2.0,50.0,True
466,274.80368160226493,699.9389618504437,2.0,50.0,True
467,467.4283397704994,410.13861144020825,2.0,50.0,True
468,602.3513143293984,419.82312831505595,2.0,50.0,True
469,307.79307055512317,448.92166871450405,2.0,50.0,True
470,454.5918219445687,285.360904097441,2.0,50.0,True
471,299.68903220528364,401.10333008804844,2.0,50.0,True
472,394.5944171832458,438.95137551654176,2.0,50.0,True
473,588.3164110678425,413.4287655495367,2.0,50.0,True
474,586.6495152729274,328.20683302059024,2.0,50.0,True
475,448.783657515511,721.9481198793414,2.0,50.0,True
476,727.953593310383,570.5579794681414,2.0,50.0,True
477,673.3332028838527,296.8035672382979,2.0,50.0,True
478,601.4097224688361,410.84239167972754,2.0,50.0,True
479,559.3238210426988,672.1686908261432,2.0,50.0,True
480,690.6853338578234,306.480776262979,2.0,50.0,True
481,269.1892725264061,445.143153468932,2.0,50.0,True
482,446.3288478809277,535.180863814394,2.0,50.0,True
483,403.0266518340254,691.184535217898,2.0,50.0,True
484,671.3827301684659,572.8417309544426,2.0,50.0,True
485,296.210356225438,324.5498075679265,2.0,50.0,True
486,692.1464055102612,449.22101296927093,2.0,50.0,True
487,260.02722997826874,265.0241298692944,2.0,50.0,True
488,559.799206128426,276.7502602861283,2.0,50.0,True
489,593.7775111222029,436.78632817190186,2.0,50.0,True
490,550.5795937517696,320.77805735328684,2.0,50.0,True
491,444.6573014270954,730.3746157009784,2.0,50.0,True
492,753.0060637993882,719.5638269560086,2.0,50.0,True
493,442.1686068769685,735.657604953762,2.0,50.0,True
494,697.3766540832431,292.8280899854547,2.0,50.0,True
495,694.043042571825,266.24217083417926,2.0,50.0,True
496,298.5756947145646,303.68045936713025,2.0,50.0,True
497,288.112445316626,705.538590821101,2.0,50.0,True
498,280.7160926767039,714.9187827943318,2.0,50.0,True
499,428.05360163920636,745.781263558934,2.0,50.0,True
500,530.2348544363258,709.4848802910584,2.0,50.0,True
501,594.7421335504665,533.1806902205477,2.0,50.0,True
