id,x,y,energy,range,alive
48,295.278154410121,554.916657215571,2.0,50.0,True
49,405.26734001067484,312.3009646959886,2.0,50.0,True
50,345.30879559193795,476.24658677831053,2.0,50.0,True
51,613.0662035454347,461.98928497292746,2.0,50.0,True
52,628.2463952550377,430.0010676105263,2.0,50.0,True
53,294.95961506020336,298.4080170449464,2.0,50.0,True
54,580.2608141316033,606.5049498924633,2.0,50.0,True
55,331.565299111704,619.7685484834481,2.0,50.0,True
56,432.9273364656632,432.9791185246675,2.0,50.0,True
57,445.79831293030213,341.5171169257328,2.0,50.0,True
58,626.9681171991472,433.41491254691977,2.0,50.0,True
59,460.0974226384829,269.4659050208589,2.0,50.0,True
60,592.9924744926966,293.0327374247255,2.0,50.0,True
61,560.4598985019138,334.25083333300745,2.0,50.0,True
62,455.9814126931159,576.0938908499136,2.0,50.0,True
63,332.9853602324273,584.0344821273075,2.0,50.0,True
64,442.87983338499004,324.4070508695936,2.0,50.0,True
65,290.98847188949384,615.2849740674453,2.0,50.0,True
66,439.9229485478431,562.8579600227798,2.0,50.0,True
67,618.24456083806,483.37523145319835,2.0,50.0,True
68,285.2347898922849,472.3404648924685,2.0,50.0,True
69,557.8995644480631,583.0845995772485,2.0,50.0,True
70,284.3248001667849,472.7428249469087,2.0,50.0,True
71,270.91098644119484,583.3180131246013,2.0,50.0,True
72,303.66080924413376,429.1174564462707,2.0,50.0,True
73,322.0089303465006,349.72707751962463,2.0,50.0,True
74,548.892904452203,434.2082732831719,2.0,50.0,True
75,474.75567243168416,319.7255046031283,2.0,50.0,True
76,585.264758206617,326.4152817770937,2.0,50.0,True
77,632.324637150781,582.4265757035396,2.0,50.0,True
78,315.20775148268143,470.68014493291,2.0,50.0,True
79,617.804735070618,335.2161198450991,2.0,50.0,True
80,584.7558605363645,315.0844309567203,2.0,50.0,True
81,283.91193574588226,617.1983726437388,2.0,50.0,True
82,415.6870051448463,315.031681446307,2.0,50.0,True
83,616.7082670434418,315.1271837817734,2.0,50.0,True
84,450.1564453633066,315.02422807187395,2.0,50.0,True
85,321.324860543086,605.529235961194,2.0,50.0,True
86,589.5526913349782,272.391598489472,2.0,50.0,True
87,412.41773583075786,457.12405759036375,2.0,50.0,True
88,457.35407913819785,553.2060773437883,2.0,50.0,True
89,458.4370081455856,457.0935541825531,2.0,50.0,True
90,295.1264461856009,298.5860914463659,2.0,50.0,True
91,630.9673954207711,312.8017322560874,2.0,50.0,True
92,411.3648666839068,576.3215172332996,2.0,50.0,True
93,582.6014245181852,610.1388595231366,2.0,50.0,True
94,588.1345644113369,323.51634615669917,2.0,50.0,True
95,325.76553070782165,587.7992984168548,2.0,50.0,True
96,301.36926947102285,456.2373115208735,2.0,50.0,True
97,325.72816810341567,625.5424548450611,2.0,50.0,True
98,580.1239604693054,582.3310655994974,2.0,50.0,True
99,414.00996275814305,595.1414611165033,2.0,50.0,True
100,318.52377710800346,573.8409606766436,2.0,50.0,True
101,577.9920989881205,434.18419282328085,2.0,50.0,True
102,471.4765484448616,326.52962993765016,2.0,50.0,True
103,613.5351369308256,454.1912248566119,2.0,50.0,True
104,606.2506593234292,602.846544818697,2.0,50.0,True
105,311.02489176913474,285.0016435578621,2.0,50.0,True
106,602.9563214242693,631.3976762653266,2.0,50.0,True
107,304.6569226666583,494.14968172771,2.0,50.0,True
108,273.16275120002496,294.4043547833171,2.0,50.0,True
109,323.1173522546517,314.08499859855567,2.0,50.0,True
110,476.83592306458024,451.43099585270295,2.0,50.0,True
111,480.763109606039,441.84103831192164,2.0,50.0,True
112,590.443722184115,411.6682694954547,2.0,50.0,True
113,585.8841401073822,296.57413447485476,2.0,50.0,True
114,335.4170871887512,570.668214137855,2.0,50.0,True
115,596.1637608092749,573.6863236729978,2.0,50.0,True
116,268.4944624455942,596.05271540183,2.0,50.0,True
117,305.63084021335914,326.9639178785532,2.0,50.0,True
118,481.3323507127627,606.906745976686,2.0,50.0,True
119,340.23145108549267,423.1448639201557,2.0,50.0,True
120,592.1311156259112,292.0673879542728,2.0,50.0,True
121,551.7869968199894,586.0724456235964,2.0,50.0,True
122,613.8073345287307,578.8386029696848,2.0,50.0,True
123,575.6669265408448,332.89549356335493,2.0,50.0,True
124,346.7970329955368,599.4510521270646,2.0,50.0,True
125,313.0718922264189,634.827532962621,2.0,50.0,True
126,482.70970627975197,301.16544514025964,2.0,50.0,True
127,454.502214191635,593.1602400600666,2.0,50.0,True
128,407.6327099618772,437.0720980128023,2.0,50.0,True
129,419.6529590742,310.20740910886997,2.0,50.0,True
130,606.5525355955926,302.720209657168,2.0,50.0,True
131,426.281848958537,437.6298554378763,2.0,50.0,True
132,467.01675368771987,345.68766772355946,2.0,50.0,True
133,494.34464973455766,446.12938564470477,2.0,50.0,True
134,440.1124502546592,576.3383006795262,2.0,50.0,True
135,480.94752515282227,304.43446744487164,2.0,50.0,True
136,608.024837578855,427.93176175570215,2.0,50.0,True
137,559.9864997610858,321.7030034017785,2.0,50.0,True
138,563.9366489774417,476.49827446405504,2.0,50.0,True
139,549.9039566148352,603.0022984875861,2.0,50.0,True
140,283.7734826925856,285.180652100674,2.0,50.0,True
141,299.5351671631045,417.96707801943927,2.0,50.0,True
142,604.6348386274369,290.6503433177327,2.0,50.0,True
143,552.3910082609813,292.263939233898,2.0,50.0,True
144,286.64460675826274,469.7646076437157,2.0,50.0,True
145,432.0624225337795,335.03862871928726,2.0,50.0,True
146,614.8358249576265,571.9858633966053,2.0,50.0,True
147,456.28375780991485,323.41341714629914,2.0,50.0,True
148,312.29536687156474,570.0335264601475,2.0,50.0,True
149,614.2014897899852,460.37764747632474,2.0,50.0,True
150,459.01261616747666,627.6812206762744,2.0,50.0,True
151,448.43856011911225,318.66508174810997,2.0,50.0,True
152,606.2761032038213,304.545285555309,2.0,50.0,True
153,306.6005314622448,457.2023053980289,2.0,50.0,True
154,347.39293266577516,605.4612124300384,2.0,50.0,True
155,330.6005413853465,587.2080692080159,2.0,50.0,True
156,339.66588411282083,417.6110904176076,2.0,50.0,True
157,305.5372043300698,625.5998626823238,2.0,50.0,True
158,464.81304777926783,328.3093386956874,2.0,50.0,True
159,438.642671509396,346.2385107551257,2.0,50.0,True
160,273.62105507020317,584.2901597966041,2.0,50.0,True
161,454.1984516872314,459.54992806580975,2.0,50.0,True
162,288.65741393003856,622.7058943056417,2.0,50.0,True
163,603.8595226742814,351.41672924239964,2.0,50.0,True
164,413.0935497008461,595.7267508404346,2.0,50.0,True
165,619.0479363183528,303.6199553911551,2.0,50.0,True
166,324.92491546081504,559.782678894848,2.0,50.0,True
167,342.4697229203752,467.27255431101474,2.0,50.0,True
168,570.0279076098047,349.9813783943231,2.0,50.0,True
169,632.4385242057715,453.79294290614405,2.0,50.0,True
170,564.6875900213573,310.08816268385186,2.0,50.0,True
171,306.9268774138201,628.1206655867883,2.0,50.0,True
172,489.05090694266045,575.4744198327211,2.0,50.0,True
173,428.00641342757024,563.7798625418201,2.0,50.0,True
174,318.7214441630384,353.66321322584963,2.0,50.0,True
175,296.92519464789507,552.6211575093084,2.0,50.0,True
176,314.3520815505439,610.1452133823219,2.0,50.0,True
177,343.6401899845532,443.96415814182456,2.0,50.0,True
178,291.3882253433855,329.75564761266844,2.0,50.0,True
179,475.3967983847926,430.7198246379166,2.0,50.0,True
180,868.650389800763,845.572794263179,2.0,50.0,True
181,997.1096657305847,1033.721653628059,2.0,50.0,True
182,981.055352509841,1014.2900315056062,2.0,50.0,True
183,907.2754595444699,866.392390897748,2.0,50.0,True
184,895.3878173129426,1051.110625096177,2.0,50.0,True
185,989.5673321092008,1048.0207643094398,2.0,50.0,True
186,994.9063560828622,991.8566776079322,2.0,50.0,True
187,920.3812231957648,878.8232109698267,2.0,50.0,True
188,884.8766491305612,883.079276260483,2.0,50.0,True
189,1050.9898198232409,1043.6276748269127,2.0,50.0,True
190,858.6655530642739,856.2481905529249,2.0,50.0,True
191,859.4714736040863,843.8989924249303,2.0,50.0,True
192,1025.1453780215602,909.9023509388371,2.0,50.0,True
193,1051.3226347759773,1047.44059730922,2.0,50.0,True
194,856.309787062122,912.3437787672727,2.0,50.0,True
195,985.1886692392353,1041.2018313004382,2.0,50.0,True
196,1047.5122288956786,1021.3156588681722,2.0,50.0,True
197,996.7473347711986,878.894527241811,2.0,50.0,True
198,864.9134665236384,1060.0038680947494,2.0,50.0,True
199,1018.6551931017137,1017.42890139832,2.0,50.0,True
200,1027.1372911441715,1021.4862300209323,2.0,50.0,True
201,897.5023715318958,992.7132346309071,2.0,50.0,True
202,857.5443304435684,1057.9215388069317,2.0,50.0,True
203,1022.2778775993858,1064.3410552179657,2.0,50.0,True
204,998.9798893994538,861.1685534376891,2.0,50.0,True
205,890.8425332282782,847.5563096244232,2.0,50.0,True
206,1046.1030722132548,869.5494828942612,2.0,50.0,True
207,999.1778093613254,894.5134211451383,2.0,50.0,True
208,1006.8841010711735,885.4422873192171,2.0,50.0,True
209,984.2543210378243,879.0436532010417,2.0,50.0,True
210,1039.6672499903357,990.2759524855163,2.0,50.0,True
211,889.3615128126124,1004.6884114247786,2.0,50.0,True
212,883.9365872507295,1033.1668420643948,2.0,50.0,True
213,1059.38444277164,1022.8602336046672,2.0,50.0,True
214,1057.276142631276,886.5825843000291,2.0,50.0,True
215,873.5595791194106,876.8802278211377,2.0,50.0,True
216,1055.6494799138095,876.2713993618654,2.0,50.0,True
217,894.1098554625082,1053.5003057611389,2.0,50.0,True
218,1010.4322480616968,911.506792822347,2.0,50.0,True
219,1014.0052947001363,840.0195580868253,2.0,50.0,True
220,1024.6685510605298,983.7618783004602,2.0,50.0,True
221,894.7964614424152,1028.496942176887,2.0,50.0,True
222,857.9005965189391,853.8311371717098,2.0,50.0,True
223,913.224901619851,907.8151746144052,2.0,50.0,True
224,898.7046887764924,894.90376699343,2.0,50.0,True
225,1046.4114450958405,897.4149876999355,2.0,50.0,True
226,897.5124564268498,1009.3014911700768,2.0,50.0,True
227,873.342523439368,880.3753223610338,2.0,50.0,True
228,844.5325979257366,883.011805566599,2.0,50.0,True
229,1009.4247368888477,854.5430970409383,2.0,50.0,True
230,859.8121441400126,997.5171287946165,2.0,50.0,True
231,1021.9343852007133,884.0978341160943,2.0,50.0,True
232,1000.7798761815708,849.8537899885891,2.0,50.0,True
233,899.5200319675267,897.6963136602147,2.0,50.0,True
234,844.9187064588738,1023.5585054769674,2.0,50.0,True
235,901.0961677494569,912.5098105966744,2.0,50.0,True
236,882.7188597806665,887.2427320891736,2.0,50.0,True
237,840.9957612145838,875.5710801528835,2.0,50.0,True
238,1030.2164688957973,868.6831811573547,2.0,50.0,True
239,1036.4640657978441,883.0868598502972,2.0,50.0,True
240,873.9192949520451,836.8002611598907,2.0,50.0,True
241,877.0241572953258,1039.864550426365,2.0,50.0,True
242,860.6037741666584,907.2133805224084,2.0,50.0,True
243,840.389369399413,1028.3214601625239,2.0,50.0,True
244,991.6314969568056,1017.7392717708639,2.0,50.0,True
245,1019.9882843867817,900.0174838845893,2.0,50.0,True
246,894.022481176463,1016.5748592888193,2.0,50.0,True
247,890.3203440038245,1037.615331413077,2.0,50.0,True
248,992.5302465002817,1032.2017234261127,2.0,50.0,True
249,894.287652411939,987.4845008152478,2.0,50.0,True
250,989.3989108652011,1034.561454737235,2.0,50.0,True
251,912.6340021034528,995.624011228022,2.0,50.0,True
252,1024.1078972572118,1027.1755976868944,2.0,50.0,True
253,859.1640725241871,1007.3450382319696,2.0,50.0,True
254,867.7689927611186,1029.086727482385,2.0,50.0,True
255,862.4755718037924,1028.3289898531496,2.0,50.0,True
256,1052.7402555477925,896.0750973623597,2.0,50.0,True
257,895.4612755559931,1039.9428200222962,2.0,50.0,True
258,878.0372998568492,884.2687682522645,2.0,50.0,True
259,887.6497271559492,1053.0243381610562,2.0,50.0,True
260,907.1261722988563,999.9627108134858,2.0,50.0,True
261,1015.6546024980472,1040.267516592175,2.0,50.0,True
262,1038.937745100098,894.2972010981515,2.0,50.0,True
263,847.659209190841,863.7898108774816,2.0,50.0,True
264,1009.4812795969406,1043.1862539940644,2.0,50.0,True
265,1050.0991339666323,889.7087082606181,2.0,50.0,True
266,909.1515784956938,878.2136924836702,2.0,50.0,True
267,846.6260407465768,890.201763051526,2.0,50.0,True
268,1020.5592092251351,1026.5388376580688,2.0,50.0,True
269,854.2058871203438,847.3155625524407,2.0,50.0,True
270,900.3927361386754,867.3517947513394,2.0,50.0,True
271,1051.9828977697316,1027.573964852242,2.0,50.0,True
272,877.0040732245789,884.8965104079257,2.0,50.0,True
273,1053.3245329831811,1042.6840229618213,2.0,50.0,True
274,873.9677411839223,1058.5984289740466,2.0,50.0,True
275,1054.7343970324532,1039.0292897530082,2.0,50.0,True
276,998.5190888159494,1001.6953933275358,2.0,50.0,True
277,984.0007302550275,1021.5080707585748,2.0,50.0,True
278,904.0556802720754,843.6657963923492,2.0,50.0,True
279,889.6757910838534,881.8009442151103,2.0,50.0,True
280,908.8652017419731,914.33248287612,2.0,50.0,True
281,1021.9772701146177,1033.2031913186033,2.0,50.0,True
282,893.32120180399,989.8155457188568,2.0,50.0,True
283,918.3834569481265,863.1346405477565,2.0,50.0,True
284,886.9401714403266,1013.7499370889637,2.0,50.0,True
285,891.6536653155986,875.9809840065682,2.0,50.0,True
286,864.7761369831348,982.969197263323,2.0,50.0,True
287,1017.6824375365793,1038.4272795120141,2.0,50.0,True
288,1006.5114180859055,872.1988120974362,2.0,50.0,True
289,905.2478106678549,990.210008708547,2.0,50.0,True
290,996.0050562007718,992.1177645301105,2.0,50.0,True
291,987.7015841100445,862.798778926739,2.0,50.0,True
292,863.203088858365,1054.6101798868258,2.0,50.0,True
293,1053.0171947909644,901.4807789183548,2.0,50.0,True
294,855.1973401467217,912.8146432268002,2.0,50.0,True
295,999.2181407250225,847.4879623874739,2.0,50.0,True
296,1015.8189116689263,868.3945738822566,2.0,50.0,True
297,1024.7907447211517,1021.9060905880706,2.0,50.0,True
298,992.6333197090341,885.550834182785,2.0,50.0,True
299,1036.2790027845047,1032.5512358273247,2.0,50.0,True
