round,energyConsumed
99,0.6148719592147245
100,0.6116062492160381
101,0.6148719591637928
102,0.6148719592179077
103,0.6134464312144701
104,0.6116062492119454
105,0.6148719592169982
106,0.5967772952030828
107,0.6117594372149142
108,0.6107836632127146
109,0.6229530892146613
110,0.6187116052133206
111,0.6137410912197083
112,0.618853077213771
113,0.6227487192131775
114,0.6185072352177485
115,0.6148207772125716
116,0.6185072352127463
117,0.6229093052047574
118,0.6093143512171082
119,0.6229093052124881
120,0.6186678212166044
121,0.6025637432153417
122,0.590394317215214
123,0.602563743166229
124,0.598322259214001
125,0.5932102732140265
126,0.6188829652128334
127,0.6231244492178121
128,0.6188829652051027
129,0.6109550232154106
130,0.6231244492146288
131,0.6188829652132881
132,0.62334336421236
133,0.6097484102174349
134,0.6233433642155433
135,0.619101880215112
136,0.6154154222140278
137,0.619101880213293
138,0.6233433642169075
139,0.6191018802142025
140,0.6139898942051332
141,0.6191018802137478
142,0.623343364210541
143,0.6191018802196595
144,0.5923007202136432
145,0.5288364235993868
146,0.5549887856504938
147,0.5413938316442
148,0.5330779076443832
149,0.5507473016486983
150,0.5288364236444068
151,0.5470608436385191
152,0.5507473016468794
153,0.5330919586476739
154,0.5408187026428095
155,0.5137958386494574
156,0.5408187026478117
157,0.5450601866455145
158,0.5109798826492806
159,0.5450601866459692
160,0.5186348056467978
161,0.5447871676474279
162,0.5313472776347226
163,0.5204199136455827
164,0.5423179296508351
165,0.52059096564426
166,0.5343899876470459
167,0.5205909655983305
168,0.5426277576480061
169,0.5123879526490782
170,0.5421742406429075
171,0.5162057926459056
172,0.5467743376493672
173,0.5120051496342057
174,0.5467743376489125
175,0.5165644056460224
176,0.5467743376439103
177,0.5165644056492056
178,0.5470841656479024
179,0.5167257856469405
180,0.5469357176461926
181,0.5167257856455763
182,0.5472455456501848
183,0.51672578564785
184,0.5209672696314556
185,0.5426942336480352
186,0.5209672696478265
187,0.5423038476455986
188,0.5202670556477642
189,0.5419940196470634
190,0.5253130756013888
191,0.5470400396447985
192,0.5165123356482582
193,0.547040039645708
194,0.5512815236438655
195,0.5210715916373374
196,0.547040039649346
197,0.5692457676450431
198,0.5472089756453897
199,0.547040039647527
200,0.5229369744120049
201,0.493284682409012
202,0.5234946144119021
203,0.48535674040840604
204,0.5192531304096519
205,0.48535674040840604
206,0.5234946143918933
207,0.48535674041340826
208,0.4973572304093068
209,0.48535674040567756
210,0.5234946144087189
211,0.48535674041340826
212,0.5017362019675602
213,0.493269692011836
214,0.4794706700176903
215,0.4713737920137646
216,0.4752291860131663
217,0.4673012440180173
218,0.48354321800161415
219,0.46730124401256035
220,0.5011976340128967
221,0.44540534401949117
222,0.5054391180137827
223,0.4673012440166531
224,0.47930173401482534
225,0.46730124401437934
226,0.49751117601408623
227,0.47522918601453057
228,0.47137379201603835
229,0.4752291860031619
230,0.49751117601408623
231,0.4533332860160044
232,0.46747353201772057
233,0.5013699220121453
234,0.4498191159709677
235,0.5011058270124522
236,0.46366938801656943
237,0.4719573620131996
238,0.4012678321473686
239,0.4272362801448253
240,0.4012678321282692
241,0.4095818641440019
242,0.3933825511494433
243,0.37699214701888195
244,0.34089475202290487
245,0.3812336310206774
246,0.36279065202461425
247,0.37699214702251993
248,0.35509624702172005
249,0.36703213602095275
250,0.3769921470220652
251,0.37699214701206074
252,0.362790652021431
253,0.3593377310194228
254,0.36279065202188576
255,0.37699214702479367
256,0.3769921469856854
257,0.35933773101214683
258,0.362790652019612
259,0.3769921470229747
260,0.36279065201779304
261,0.35806548002392447
262,0.3619241580090602
263,0.3757198960238384
264,0.3812163680213416
265,0.38014368002268384
266,0.34021055802122646
267,0.37463071102183676
268,0.38012718302570647
269,0.36548221402063064
270,0.37751938201790836
271,0.3560445570255979
272,0.36962587302332395
273,0.37751938200926816
274,0.37751938202245583
275,0.3641294010221827
276,0.36154102902219165
277,0.3641294010221827
278,0.37751938202063684
279,0.37327789797427613
280,0.3615410290226464
281,0.35988791702311573
282,0.3732778980202056
283,0.35988791702129674
284,0.36154102901082297
285,0.37346717602213175
286,0.36007719502276814
287,0.37346717602213175
288,0.37896364801918025
289,0.35623383502388606
290,0.3600771950254966
291,0.3743797760198504
292,0.3659046060233777
293,0.3780395990197576
294,0.3737981150243286
295,0.3737981150070482
296,0.3659046060242872
297,0.37379811502114535
298,0.354285208429701
299,0.3063290224267803
300,0.31569074343178727
301,0.28416367283352884
302,0.28416367287991307
303,0.2841636728771846
304,0.2896601448774163
305,0.28416367287763933
306,0.2841636728821868
307,0.2841636728630874
308,0.2866327698789064
309,0.28416367288082256
310,0.2811362978782199
311,0.2841636728794583
312,0.2896601448810543
313,0.2811362978800389
314,0.28416367287900357
315,0.28113629787640093
316,0.28966014487969005
317,0.28416367287991307
318,0.2811362978686702
319,0.2836944248765576
320,0.2861635218791889
321,0.28369442488065033
322,0.2836944248783766
323,0.2806670498312087
324,0.28919089687997257
325,0.2806670498821404
326,0.2836944248738291
327,0.2836944248783766
328,0.2861635218846459
329,0.2836944248651889
330,0.28066704987668345
331,0.28369442487701235
332,0.28919089688088206
333,0.28547965587767976
334,0.28850703088164664
335,0.28547965588131774
336,0.2885070308784634
337,0.2885070308775539
338,0.285479655877225
339,0.28850703088073715
340,0.28547965586813007
341,0.2886567188788831
342,0.2856293438803732
343,0.2883970838734058
344,0.2883970838843197
345,0.2853697088789886
346,0.28839708382975004
347,0.28536970887944335
348,0.28839708387795326
349,0.2883970838793175
350,0.2854604458811991
351,0.28848782086470237
352,0.28546044587938013
353,0.2884878208774353
354,0.28848782088061853
355,0.3039331518793915
356,0.2872075338796094
357,0.30460590187976777
358,0.29023490887948356
359,0.30393315187484404
360,0.2902349088835763
361,0.303933151880301
362,0.3039331518639301
363,0.28720753388097364
364,0.30460590187976777
365,0.29023490887766457
366,0.3039331518775725
367,0.29023490888130254
368,0.3039331518311883
369,0.3039331518793915
370,0.28720753388188314
371,0.30460590187294656
372,0.2785728838821342
373,0.29051405002564934
374,0.2731156820409524
375,0.2905140500365633
376,0.27614305703446007
377,0.28984130004209874
378,0.2905140500347443
379,0.2731156820400429
380,0.29051405004020125
381,0.2761430570376433
382,0.290514050037018
383,0.27311568203958814
384,0.2905140500347443
385,0.2761430570308221
386,0.2905140500379275
387,0.2898413000357323
388,0.27543764231768364
389,0.2886028002576495
390,0.27187718221057366
391,0.289370893254727
392,0.27499990025535226
393,0.28869814325844345
394,0.2719725252582066
395,0.2893708932579102
396,0.28387442124312656
397,0.269503428257849
398,0.2886981432548055
399,0.28928048425768793
400,0.2977466509437363
401,0.2662761614883493
402,0.2717726334872168
403,0.26627616148880406
404,0.26627616148562083
405,0.2662761614869851
406,0.2717726334881263
407,0.24649910547532272
408,0.2662761614865303
409,0.2606601614884312
410,0.2606601614820647
411,0.2717726334917643
412,0.26075416243747895
413,0.2663701624883288
414,0.2607541624852274
415,0.2662506344886424
416,0.2663701624856003
417,0.26075416249022965
418,0.26637016246877465
419,0.2607541624906844
420,0.26625063448909714
421,0.2663701624856003
422,0.26075416248659167
423,0.26637016248696455
424,0.2662506344877329
425,0.23703542827342972
426,0.20077709267479804
427,0.20077709267889077
428,0.20627356467775826
429,0.19816014148454997
430,0.19802470778813586
431,0.2028499957918939
432,0.2029437687870086
433,0.2029437687879181
434,0.2029437687929203
435,0.20294376874016962
436,0.20294376879064657
437,0.2029437687870086
438,0.20294376878882758
439,0.20294376878837284
440,0.2029437687774589
441,0.20294376878928233
442,0.20294376879155607
443,0.2029437687860991
444,0.20294376878655385
445,0.20294376879201081
446,0.20294376879064657
447,0.20294376878973708
448,0.20294376878973708
449,0.2029437687879181
450,0.2029437687860991
451,0.2029437687792779
452,0.20294376879064657
453,0.20294376878746334
454,0.20294376878973708
455,0.2029437687879181
456,0.20294376879019183
457,0.2029437687410791
458,0.20294376878928233
459,0.20294376878973708
460,0.20294376878973708
461,0.2029437687870086
462,0.2029437687756399
463,0.20294376879155607
464,0.20294376878837284
465,0.2029437687879181
466,0.20294376879019183
467,0.20243933678784742
468,0.2024393367914854
469,0.20243933678921167
470,0.20106219609488107
471,0.20081560730523051
472,0.2008156073070495
473,0.20081560731068748
474,0.20081560729431658
475,0.2008156073070495
476,0.20081560730932324
477,0.20081560730659476
478,0.200815607307959
479,0.200815607262939
480,0.20081560730932324
481,0.20081560730932324
482,0.20081560730386627
483,0.2008156073088685
484,0.20081560730932324
485,0.20081560729386183
486,0.20081560730932324
487,0.20081560730614
488,0.2008156073088685
489,0.20081560730750425
490,0.20081560731159698
491,0.2008156073070495
492,0.20081560730932324
493,0.2008156073088685
494,0.20081560730750425
495,0.20081560730841375
496,0.20081560729477133
497,0.20081560730932324
498,0.20081560730841375
499,0.20081560730568526
500,0.200815607309778
501,0.20081560725839154
502,0.200815607309778
503,0.20081560731068748
504,0.20081560730568526
505,0.20081560730614
506,0.20081560731159698
507,0.20081560729340708
508,0.20081560731114223
509,0.20081560730523051
510,0.20081560730659476
511,0.20081560730659476
512,0.20081560731159698
513,0.20081560731114223
514,0.2008156073070495
515,0.20081560730750425
516,0.2008156073070495
517,0.20081560730841375
518,0.19560842329474326
519,0.1956084233115689
520,0.1956084233074762
521,0.19560842330520245
522,0.19560842331111417
523,0.2008156073088685
524,0.19560842325881822
525,0.19560842330974992
526,0.1956084233056572
527,0.1956084233074762
528,0.200815607309778
529,0.19549539929448656
530,0.18760514247742321
531,0.1876051424792422
532,0.18760514247787796
533,0.18760514247878746
534,0.19281232647790603
535,0.18760514248060645
536,0.18760514247696847
537,0.1876051424801517
538,0.18760514247605897
539,0.18760514247969695
540,0.1928123264642636
541,0.1876051424783327
542,0.18760514248060645
543,0.18760514247560423
544,0.18760514247878746
545,0.1876051424783327
546,0.1928123264315218
547,0.18760514247787796
548,0.1876051424783327
549,0.18726391347718163
550,0.18726391347627214
551,0.19247109746629576
552,0.18726391347854587
553,0.18726391347854587
554,0.18726391347672688
555,0.18726391347900062
556,0.18726391347763638
557,0.19247109747993818
558,0.18726391347672688
559,0.18726391347945537
560,0.18726391347809113
561,0.18726391347718163
562,0.18726391348036486
563,0.19247109746629576
564,0.18726391347627214
565,0.18726391347672688
566,0.18726391347991012
567,0.18726391347809113
568,0.1924710974321897
569,0.18726391347809113
570,0.18726391347627214
571,0.18726391347991012
572,0.18726391347672688
573,0.18726391347809113
574,0.192471097465841
575,0.1872639134758174
576,0.18726391347718163
577,0.18726391347900062
578,0.18726391347945537
579,0.18726391347991012
580,0.19247109748175717
581,0.1872639134749079
582,0.18726391347445315
583,0.1872639134808196
584,0.18726391347809113
585,0.1872639134662677
586,0.19247109747902869
587,0.18726391347763638
588,0.18726391347672688
589,0.18726391347900062
590,0.1872639134317069
591,0.19150211508986104
592,0.1867274532241936
593,0.18672745322010087
594,0.18672745322601259
595,0.18672745322191986
596,0.18672745320964168
597,0.19193463722331217
598,0.1867274532232841
599,0.18672745322055562
600,0.18672745322464834
601,0.18672745322555784
602,0.1867274532223746
603,0.18802490122425297
604,0.18053264651234713
605,0.18053264651553036
606,0.1805326465168946
607,0.1805326464977952
608,0.1805326465168946
609,0.18573983051192045
610,0.18053264651462086
611,0.18053264651416612
612,0.18053264651643985
613,0.1805326464650534
614,0.1857398305173774
615,0.18053264651052814
616,0.18053264651371137
617,0.18053264651325662
618,0.18053264650097844
619,0.18053264651553036
620,0.18573983051510368
621,0.18053264651280188
622,0.18053264651325662
623,0.1805326465150756
624,0.1805326465159851
625,0.18053264651462086
626,0.18573983051510368
627,0.18053264651143763
628,0.1805326465150756
629,0.18053264650006895
630,0.1805326465159851
631,0.18573983051510368
632,0.18053264651371137
633,0.18053264651416612
634,0.18053264651189238
635,0.18053264646914613
636,0.18053264651325662
637,0.18573983051646792
638,0.18053264651098289
639,0.18053264651280188
640,0.1805326465082544
641,0.18053264650870915
642,0.18366132151504644
643,0.1888685055132555
644,0.1836613215145917
645,0.18366132151504644
646,0.18366132151641068
647,0.18366132151231795
648,0.18366132151595593
649,0.18886850551098178
650,0.1836613215145917
651,0.18366132151550119
652,0.18366132150185877
653,0.18366132151413694
654,0.18886850551280077
655,0.18366132151504644
656,0.18366132151322745
657,0.18366132146684322
658,0.18366132151641068
659,0.18366132151322745
660,0.1888685055132555
661,0.1836613215136822
662,0.18366132151595593
663,0.18366132149776604
664,0.18366132151504644
665,0.18366132151641068
666,0.1888685055098449
667,0.18366132151663805
668,0.1836613215161833
669,0.18366132151300008
670,0.18366132151322745
671,0.188868505515984
672,0.18366132151413694
673,0.1836613215127727
674,0.18366132150094927
675,0.18366132151732018
676,0.18366132151504644
677,0.18886850551189127
678,0.18366132151436432
679,0.18366132146911696
680,0.18366132151322745
681,0.1836613215145917
682,0.18366132151140846
683,0.18886850551302814
684,0.18366132151663805
685,0.18366132150026715
686,0.18366132151595593
687,0.1836613215109537
688,0.1836613215152738
689,0.1888685055132555
690,0.18366132151572856
691,0.18366132151641068
692,0.18366132151322745
693,0.18366132151254533
694,0.18886850551552925
695,0.1836613215127727
696,0.1836613215025409
697,0.18366132151641068
698,0.18366132151390957
699,0.18366132151072634
700,0.18650779307654375
701,0.17780926006048503
702,0.17780926001182706
703,0.17780926006048503
704,0.17780926006207665
705,0.1778092600573018
706,0.18301644406005835
707,0.17780926004547837
708,0.1778092600625314
709,0.17780926005934816
710,0.17780926005889341
711,0.17780926006275877
712,0.1830164440596036
713,0.1778092600607124
714,0.17740867106158476
715,0.17740867105999314
716,0.1774086710595384
717,0.1826158550618402
718,0.17740867104362223
719,0.17740867106317637
720,0.1774086710604479
721,0.17740867105794678
722,0.17740867106067526
723,0.18261585505933908
724,0.17740867101611002
725,0.1774086710595384
726,0.1714798989105475
727,0.16826923567464291
728,0.16826923567623453
729,0.16826923567896301
730,0.16826923566191
731,0.16826923567896301
732,0.17058353967445328
733,0.1682692356782809
734,0.16826923567850827
735,0.16826923567691665
736,0.16826923567873564
737,0.1682692356764619
738,0.17058353967468065
739,0.16826923568123675
740,0.16826923567464291
741,0.16826923566327423
742,0.16826923568100938
743,0.16826923567373342
744,0.16797264492743125
745,0.14178928248725242
746,0.14178928244041344
747,0.14178928248520606
748,0.1417892824865703
749,0.1417892824847513
750,0.14178928248543343
751,0.14410358648660804
752,0.14178928247292788
753,0.1417892824865703
754,0.14178928248611555
755,0.14178928248452394
756,0.14178928248725242
757,0.14410358648638066
758,0.1417892824874798
759,0.14178928248452394
760,0.14178928248611555
761,0.14178928248702505
762,0.1417892824865703
763,0.14410358647364774
764,0.1417892824890714
765,0.14178928248338707
766,0.14178928248520606
767,0.14178928248543343
768,0.14178928247815747
769,0.14178928244837152
770,0.14410358648706278
771,0.1417892824865703
772,0.14178928248338707
773,0.14178928248588818
774,0.141789282475429
775,0.14178928248634293
776,0.14410358648729016
777,0.14178928248384182
778,0.1417892824856608
779,0.1417892824883893
780,0.1417892824856608
781,0.14178928248634293
782,0.14178928248497868
783,0.14410358648751753
784,0.1417892824856608
785,0.14178928247361
786,0.14178928248520606
787,0.1417892824883893
788,0.14178928248588818
789,0.14410358648478905
790,0.14178928248793454
791,0.1417892824408682
792,0.1417892824840692
793,0.1417892824865703
794,0.14178928248702505
795,0.14410358648478905
796,0.14178928247224576
797,0.14178928248884404
798,0.1417892824847513
799,0.14178928248497868
800,0.14178928248611555
801,0.14178928248588818
802,0.1441035864868354
803,0.14178928248611555
804,0.14178928248929878
805,0.14178928248497868
806,0.14178928248611555
807,0.1417892824701994
808,0.1441035864911555
809,0.14178928248429656
810,0.1417892824847513
811,0.1417892824883893
812,0.1417892824847513
813,0.1417892824415503
814,0.14178928248588818
815,0.14410358648410693
816,0.14178928248702505
817,0.14178928248611555
818,0.1417892824865703
819,0.14178928247201839
820,0.14178928248588818
821,0.1441035864843343
822,0.14178928248634293
823,0.14178928248793454
824,0.14178928248861666
825,0.1417892824856608
826,0.14178928248520606
827,0.14410358648501642
828,0.1417892824865703
829,0.14178928248770717
830,0.1417892824727005
831,0.1417892824865703
832,0.14178928248452394
833,0.14178928248725242
834,0.14410358648410693
835,0.14178928244223243
836,0.1417892824874798
837,0.14178928248634293
838,0.14178928248452394
839,0.14178928248725242
840,0.14410358648638066
841,0.14178928247065414
842,0.14178928248679767
843,0.14178928248679767
844,0.14178928248725242
845,0.1417892824840692
846,0.1417892824856608
847,0.1441035864895639
848,0.14178928248634293
849,0.1417892824831597
850,0.14178928248588818
851,0.14178928248884404
852,0.14178928247224576
853,0.14410358648660804
854,0.14178928248634293
855,0.14178928248293232
856,0.1417892824883893
857,0.14178928249020828
858,0.1417892824372302
859,0.14410358648547117
860,0.14178928248520606
861,0.14178928248634293
862,0.14178928248725242
863,0.14178928247292788
864,0.1417892824865703
865,0.14178928248611555
866,0.14410358648478905
867,0.14178928248588818
868,0.1417892824874798
869,0.14178928248702505
870,0.14178928248588818
871,0.14178928248452394
872,0.14410358648660804
873,0.14178928248816192
874,0.14178928247224576
875,0.1417892824856608
876,0.14178928248929878
877,0.14178928248338707
878,0.14178928248452394
879,0.14410358649024602
880,0.14178928243836708
881,0.14178928248497868
882,0.14178928248952616
883,0.14178928248247757
884,0.14178928248588818
885,0.14410358647273824
886,0.1417892824865703
887,0.14178928248588818
888,0.14178928248611555
889,0.1417892824865703
890,0.1417892824865703
891,0.14410358648729016
892,0.14178928248452394
893,0.14178928248588818
894,0.14178928248588818
895,0.1417892824883893
896,0.14178928248361444
897,0.14178928247633849
898,0.14410358648592592
899,0.14178928248520606
900,0.14178928248725242
901,0.1417892824856608
902,0.1417892824415503
903,0.1417892824840692
904,0.1441035864877449
905,0.14178928248611555
906,0.1417892824840692
907,0.1417892824874798
908,0.14178928247315525
909,0.14178928248611555
910,0.14178928248361444
911,0.1441035864886544
912,0.14178928248611555
913,0.1417892824856608
914,0.1417892824865703
915,0.1417892824874798
916,0.14178928248429656
917,0.14410358648638066
918,0.14178928248634293
919,0.14178928247361
920,0.14178928248702505
921,0.14178928248452394
922,0.14178928248861666
923,0.1441035864861533
924,0.1417892824390492
925,0.14178928248634293
926,0.1417892824856608
927,0.14178928248679767
928,0.1417892824840692
929,0.14178928248929878
930,0.14410358646910026
931,0.14178928248725242
932,0.14178928248770717
933,0.1417892824840692
934,0.14178928248725242
935,0.14178928248679767
936,0.14410358648592592
937,0.14178928248611555
938,0.14178928248634293
939,0.14178928248611555
940,0.14178928248634293
941,0.14178928247315525
942,0.1417892824883893
943,0.14410358648547117
944,0.14178928248497868
945,0.14178928248725242
946,0.14178928248634293
947,0.14178928243927658
948,0.14178928248679767
949,0.14410358648365218
950,0.14178928248793454
951,0.1417892824883893
952,0.14178928246974465
953,0.1417892824883893
954,0.14178928248520606
955,0.14410358648592592
956,0.1417892824847513
957,0.14178928248793454
958,0.14178928248725242
959,0.14178928248588818
960,0.14178928248588818
961,0.1417892824847513
962,0.14410358648842703
963,0.14178928247065414
964,0.1417892824883893
965,0.14178928248634293
966,0.14178928248543343
967,0.14178928248611555
968,0.14410358648706278
969,0.14178928243973132
970,0.14178928248588818
971,0.14178928248929878
972,0.14178928248270495
973,0.14178928248543343
974,0.141789282471791
975,0.14410358648842703
976,0.14178928248543343
977,0.14178928248497868
978,0.14178928248702505
979,0.14178928248634293
980,0.14178928248770717
981,0.14410358648456167
982,0.14178928248952616
983,0.14178928248338707
984,0.1417892824856608
985,0.14178928248861666
986,0.1417892824711089
987,0.14410358648569854
988,0.1417892824874798
989,0.14178928248588818
990,0.14178928248543343
991,0.14178928244200506
992,0.14178928248770717
993,0.14178928248338707
994,0.14410358648592592
995,0.14178928248588818
996,0.14178928248770717
997,0.14178928247292788
998,0.1417892824840692
999,0.14178928248543343
1000,0.1441035864877449
1001,0.1417892824865703
1002,0.1417892824883893
1003,0.14178928248361444
1004,0.14178928248861666
1005,0.1417892824831597
1006,0.1417892824856608
1007,0.14410358648910915
1008,0.14178928247338263
1009,0.1417892824856608
1010,0.14178928248770717
1011,0.1417892824847513
1012,0.1417892824865703
1013,0.14410358643795007
1014,0.1417892824883893
1015,0.1417892824883893
1016,0.14178928248270495
1017,0.14178928248679767
1018,0.14165259248670736
1019,0.1439668964728753
1020,0.14165259248625262
1021,0.14165259248648
1022,0.14165259248488837
1023,0.14165259248488837
1024,0.14165259248738948
1025,0.14165259248784423
1026,0.14396689648265237
1027,0.14165259248511575
1028,0.1416525924889811
1029,0.14165259248579787
1030,0.1416525924742018
1031,0.14165259248761686
1032,0.1439668964858356
1033,0.13817295070157343
1034,0.13873535676634674
1035,0.13873535676611937
1036,0.1387353567165519
1037,0.14091857676362451
1038,0.14091857676157815
1039,0.14091857676612562
1040,0.14091857676476138
1041,0.1409185767490726
1042,0.14091857676680775
1043,0.14091857676407926
1044,0.14091857676135078
1045,0.14091857676498876
1046,0.14091857676339714
1047,0.14091857676589825
1048,0.14091857676339714
1049,0.14091857676612562
1050,0.1390841348218146
1051,0.13422927251394867
1052,0.1342292725041716
1053,0.13422927251758665
1054,0.13422927251644978
1055,0.13422927251485817
1056,0.13422927251690453
1057,0.13422927251576766
1058,0.1342292724723393
1059,0.13422927251599504
1060,0.13422927251508554
1061,0.13422927251644978
1062,0.1338931435154791
1063,0.13389314350092718
1064,0.1338931435179802
1065,0.13389314351616122
1066,0.1338931435136601
1067,0.13389314351843495
1068,0.13389314351479698
1069,0.1338931435170707
1070,0.1338931435163886
1071,0.1338931435163886
1072,0.13389314351502435
1073,0.13389314351684334
1074,0.13389314351752546
1075,0.1338931435025188
1076,0.13389314351775283
1077,0.13389314351229586
1078,0.1338931435197992
1079,0.13389314351525172
1080,0.13389314347114123
1081,0.13389314351729809
1082,0.13389314351502435
1083,0.13389314351616122
1084,0.13389314351411485
1085,0.13389314351843495
1086,0.1338931435006998
1087,0.13389314351729809
1088,0.13389314351411485
1089,0.1338931435163886
1090,0.13389314351661596
1091,0.13389314351729809
1092,0.13389314351729809
1093,0.1338931435145696
1094,0.13389314351502435
1095,0.1338931435163886
1096,0.13389314351775283
1097,0.13389314350115455
1098,0.13389314351843495
1099,0.13389314351820758
1100,0.13389314351479698
1101,0.13389314351661596
1102,0.13389314346932224
1103,0.1338931435179802
1104,0.13389314351593384
1105,0.13389314351411485
1106,0.1338931435163886
1107,0.13389314351775283
1108,0.13389314350229142
1109,0.13389314351388748
1110,0.13389314351684334
1111,0.13389314351570647
1112,0.13389314351684334
1113,0.13389314351616122
1114,0.13389314351661596
1115,0.13389314351684334
1116,0.13319001851937173
1117,0.12280146780472023
1118,0.12280146780403811
1119,0.12280146778834933
1120,0.12280146780631185
1121,0.12511577180043787
1122,0.12280146780335599
1123,0.12280146780290124
1124,0.1228014678049476
1125,0.12280146775697176
1126,0.12280146780312862
1127,0.12280146780335599
1128,0.12470749680414883
1129,0.11728447276755105
1130,0.11728447275208964
1131,0.11728447276573206
1132,0.11728447276482257
1133,0.11728447276482257
1134,0.11728447276686893
1135,0.11728447276686893
1136,0.1195987767666793
1137,0.11728447276664156
1138,0.1172844727670963
1139,0.11728447276482257
1140,0.11728447276755105
1141,0.11728447275208964
1142,0.1172844727689153
1143,0.11728447276504994
1144,0.11959877676417818
1145,0.11728447276823317
1146,0.1172844727645952
1147,0.11728447272116682
1148,0.1172844727680058
1149,0.11728447276595944
1150,0.11728447276300358
1151,0.11728447276777842
1152,0.11959877675599273
1153,0.11728447276391307
1154,0.11728447276504994
1155,0.11728447276527731
1156,0.11728447276641418
1157,0.11728447276550469
1158,0.11728447276732368
1159,0.11959877676622455
1160,0.11728447276641418
1161,0.11728447276686893
1162,0.11728447276664156
1163,0.11728447276482257
1164,0.11728447275550025
1165,0.11728447276595944
1166,0.11728447276232146
1167,0.11959877677054465
1168,0.11728447276595944
1169,0.11728447271798359
1170,0.11728447276868792
1171,0.11728447276618681
1172,0.11728447276323095
1173,0.11728447276755105
1174,0.11728447276641418
1175,0.1195987767519
1176,0.11728447276595944
1177,0.11728447276550469
1178,0.11728447276573206
1179,0.11728447276641418
1180,0.11728447276777842
1181,0.1172844727670963
1182,0.11959877676440556
1183,0.11728447276482257
1184,0.1172844727680058
1185,0.11728447276777842
1186,0.11728447275277176
1187,0.11728447276664156
1188,0.11728447276664156
1189,0.11728447276504994
1190,0.11959877676531505
1191,0.11728447272002995
1192,0.11728447276823317
1193,0.1172844727689153
1194,0.11728447276345833
1195,0.11728447276550469
1196,0.1172844727670963
1197,0.11728447275095277
1198,0.11959877676645192
1199,0.11728447276504994
1200,0.11728447276550469
1201,0.11728447276595944
1202,0.11728447276823317
1203,0.1172844727670963
1204,0.11728447276345833
1205,0.11959877676508768
1206,0.11728447276914267
1207,0.11728447276846055
1208,0.11728447275231701
1209,0.11728447276686893
1210,0.11728447276595944
1211,0.1172844727645952
1212,0.11728447276573206
1213,0.11959877676849828
1214,0.11728447272230369
1215,0.11728447276436782
1216,0.1172844727670963
1217,0.11728447276323095
1218,0.11728447276664156
1219,0.11728447275095277
1220,0.11728447276868792
1221,0.11959877676508768
1222,0.11728447276550469
1223,0.11728447276573206
1224,0.11728447276641418
1225,0.11728447276777842
1226,0.1172844727670963
1227,0.11728447276618681
1228,0.11959877676531505
1229,0.1172844727670963
1230,0.11728447275140752
1231,0.11728447276868792
1232,0.1172844727645952
1233,0.11749961676650855
1234,0.11749961676650855
1235,0.11749961676537168
1236,0.1174996167228528
1237,0.11749961676423482
1238,0.11749961676900966
1239,0.11749961676423482
1240,0.11749961676491694
1241,0.11749961676832754
1242,0.11749961675081977
1243,0.11749961676332532
1244,0.11749961676537168
1245,0.11749961676923704
1246,0.11749961676582643
1247,0.11749961676650855
1248,0.11749961676764542
1249,0.11749961676628118
1250,0.11749961676332532
1251,0.11749961676810017
1252,0.1174996167678728
